epoch,train_loss,valid_loss,accuracy,time
0,3.285739,#na#,00:20
epoch,train_loss,valid_loss,accuracy,time
0,1.765611,#na#,00:22
epoch,train_loss,valid_loss,accuracy,time
0,1.324528,1.283769,0.396066,2:50:28
1,1.326608,1.283633,0.396253,2:50:33
2,1.323812,1.286434,0.395265,2:50:11
3,1.416668,1.411489,0.315111,2:49:49
4,1.417008,1.409926,0.315103,2:49:57
5,1.417244,1.408212,0.315065,2:49:39
6,1.388626,1.343325,0.339272,2:49:52
7,1.326939,1.288190,0.393255,2:49:49
8,1.317486,1.279510,0.397817,2:50:10
9,1.317265,1.276149,0.399618,2:49:56
epoch,train_loss,valid_loss,accuracy,time
0,1.325307,1.286602,0.396066,2:50:28
1,1.325616,1.286463,0.396253,2:50:32
2,1.326112,1.289252,0.395265,2:50:10
3,1.415008,1.412194,0.315111,2:49:49
4,1.417511,1.410705,0.315103,2:49:56
5,1.416450,1.409079,0.315065,2:49:37
6,1.387366,1.346642,0.339272,2:49:51
7,1.327793,1.291041,0.393255,2:49:47
8,1.320928,1.282324,0.397817,2:50:11
9,1.317274,1.278945,0.399618,2:49:56
