epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
0,0.677178,0.687157,0.538319,07:52
1,0.671476,0.687066,0.539325,07:53
2,0.667425,0.686881,0.538798,07:52
3,0.665747,0.685219,0.544919,07:53
4,0.661191,0.686096,0.541553,07:53
epoch,train_loss,valid_loss,accuracy,time
0,0.649166,0.687026,0.545206,08:27
1,0.623747,0.690650,0.543553,08:27
2,0.605843,0.700992,0.537684,08:27
3,0.595790,0.707922,0.533108,08:27
4,0.591651,0.710194,0.531587,08:27
epoch,train_loss,valid_loss,accuracy,time
0,0.646340,0.687651,0.545206,08:27
1,0.623250,0.691476,0.543553,08:26
2,0.604247,0.701760,0.537684,08:27
3,0.593919,0.708694,0.533108,08:27
4,0.591615,0.710389,0.531587,08:27
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
