epoch,train_loss,valid_loss,accuracy,time
9,0.534225,0.771065,0.545452,41:35
epoch,train_loss,valid_loss,accuracy,time
0,0.596079,0.713576,0.541644,41:32
1,0.595225,0.717090,0.534184,41:33
2,0.600370,0.712212,0.539296,41:37
3,0.591248,0.728330,0.535879,41:37
4,0.581393,0.728563,0.540966,41:34
5,0.564914,0.740584,0.543978,41:30
6,0.553297,0.754894,0.544487,41:27
7,0.555995,0.753335,0.543209,41:28
8,0.548674,0.754621,0.542466,41:37
9,0.547026,0.758697,0.545452,41:35
