365482	10686
1.1.1.1	13
1.1.1.2	9
1.1.1.6	6
1.1.1.18	95
1.1.1.22	526
1.1.1.23	679
1.1.1.25	21
1.1.1.30	16
1.1.1.36	9
1.1.1.37	2467
1.1.1.42	2048
1.1.1.44	105
1.1.1.49	110
1.1.1.53	16
1.1.1.60	12
1.1.1.81	178
1.1.1.83	353
1.1.1.85	1213
1.1.1.86	401
1.1.1.87	47
1.1.1.94	41
1.1.1.95	66
1.1.1.100	1240
1.1.1.103	4
1.1.1.107	13
1.1.1.108	224
1.1.1.127	8
1.1.1.132	14
1.1.1.133	4
1.1.1.136	120
1.1.1.157	14
1.1.1.159	8
1.1.1.175	6
1.1.1.184	8
1.1.1.192	1
1.1.1.203	3
1.1.1.205	2420
1.1.1.262	119
1.1.1.268	4
1.1.1.271	264
1.1.1.274	4
1.1.1.283	10
1.1.1.290	1
1.1.1.298	23
1.1.1.302	14
1.1.1.308	1277
1.1.1.310	8
1.1.1.311	16
1.1.1.313	3
1.1.1.325	2
1.1.1.335	51
1.1.1.336	56
1.1.1.338	13
1.1.1.340	2
1.1.1.343	18
1.1.1.373	3
1.1.2.7	12
1.1.2.8	3
1.1.3.15	55
1.1.98.2	2
1.1.98.3	14
1.1.99.28	3
1.2.1.n2	7
1.2.1.3	389
1.2.1.5	217
1.2.1.8	299
1.2.1.9	15
1.2.1.10	33
1.2.1.11	553
1.2.1.12	1542
1.2.1.16	4
1.2.1.19	72
1.2.1.20	89
1.2.1.26	46
1.2.1.41	387
1.2.1.59	277
1.2.1.69	933
1.2.1.70	35
1.2.1.71	15
1.2.1.72	38
1.2.1.79	195
1.2.1.80	155
1.2.1.81	51
1.2.1.88	6
1.2.1.92	1
1.2.4.1	3224
1.2.4.4	170
1.2.5.1	1
1.2.7.3	30
1.2.99.2	105
1.3.1.1	3
1.3.1.n3	123
1.3.1.9	1201
1.3.1.14	7
1.3.1.28	3
1.3.1.31	8
1.3.1.34	143
1.3.1.44	3
1.3.1.56	6
1.3.1.84	114
1.3.1.86	23
1.3.1.91	458
1.3.1.98	77
1.3.1.104	1
1.3.3.3	799
1.3.5.1	2978
1.3.5.2	143
1.3.5.4	123
1.3.5.5	451
1.3.7.5	7
1.3.7.7	751
1.3.8.2	61
1.3.8.10	23
1.3.8.11	62
1.3.98.1	2
1.3.99.4	5
1.3.99.22	3
1.3.99.27	14
1.3.99.28	198
1.4.1.1	941
1.4.1.2	138
1.4.1.3	97
1.4.1.4	979
1.4.1.23	22
1.4.3.5	3
1.4.3.16	229
1.4.7.1	4791
1.4.99.1	14
1.5.1.2	19
1.5.1.3	28
1.5.1.20	4
1.5.1.21	4
1.5.1.38	3
1.5.1.49	117
1.6.1.2	5653
1.6.3.4	1
1.6.5.2	18
1.6.99.1	57
1.7.1.13	56
1.7.99.1	1
1.7.99.4	24
1.8.1.2	48
1.8.1.4	803
1.8.1.5	1
1.8.1.7	66
1.8.1.8	11
1.8.1.9	2611
1.8.1.14	5
1.8.1.15	13
1.8.1.19	27
1.8.2.2	1
1.8.4.11	340
1.8.4.12	158
1.8.4.13	16
1.8.4.14	2
1.8.5.3	19
1.8.7.2	69
1.8.99.2	795
1.8.99.5	16
1.9.3.1	121
1.10.3.9	4514
1.10.3.10	169
1.10.3.14	2
1.11.1.5	3
1.11.1.6	11
1.11.1.15	27
1.11.1.21	5378
1.11.1.22	108
1.12.99.6	5
1.13.11.3	3
1.13.11.5	45
1.13.11.6	3
1.13.11.9	1
1.13.11.11	6
1.13.11.24	7
1.13.11.57	1
1.13.11.79	8
1.13.12.16	182
1.14.11.17	8
1.14.12.18	8
1.14.12.19	2
1.14.13.2	54
1.14.13.9	34
1.14.13.70	1
1.14.13.92	138
1.14.13.114	4
1.14.13.141	22
1.14.13.149	138
1.14.13.154	16
1.14.13.163	1
1.14.13.165	11
1.14.13.171	97
1.14.13.182	6
1.14.14.9	24
1.14.14.12	2
1.14.15.3	23
1.14.15.9	1
1.14.15.11	1
1.14.15.12	3
1.14.15.13	1
1.14.16.1	4
1.14.19.n4	3
1.14.99.3	132
1.14.99.46	5
1.15.1.1	234
1.16.3.1	51
1.17.1.2	514
1.17.1.8	78
1.17.1.10	375
1.17.2.1	3
1.17.4.1	589
1.17.7.1	446
1.17.7.3	1004
1.17.99.6	4
1.18.1.1	3
1.18.1.2	175
1.18.6.1	7
1.20.4.1	6
1.20.4.3	1
1.21.98.1	6
1.97.1.12	3645
2.1.1.10	1
2.1.1.13	1785
2.1.1.35	5
2.1.1.37	8
2.1.1.44	2
2.1.1.45	1536
2.1.1.61	3
2.1.1.63	16
2.1.1.72	358
2.1.1.74	95
2.1.1.77	58
2.1.1.79	11
2.1.1.133	20
2.1.1.156	14
2.1.1.161	9
2.1.1.163	2
2.1.1.166	8
2.1.1.170	3
2.1.1.171	17
2.1.1.173	5
2.1.1.176	21
2.1.1.177	3
2.1.1.178	3
2.1.1.181	3
2.1.1.182	29
2.1.1.185	32
2.1.1.186	3
2.1.1.190	5
2.1.1.192	170
2.1.1.198	118
2.1.1.199	173
2.1.1.200	52
2.1.1.207	70
2.1.1.228	727
2.1.1.242	1
2.1.1.264	2
2.1.1.266	2
2.1.1.269	2818
2.1.1.271	1
2.1.1.289	1
2.1.1.295	66
2.1.1.297	9
2.1.1.298	21
2.1.2.1	3123
2.1.2.2	101
2.1.2.10	228
2.1.2.11	164
2.1.3.2	119
2.1.3.3	379
2.1.3.6	53
2.1.3.9	36
2.2.1.1	2521
2.2.1.2	546
2.2.1.6	1310
2.2.1.7	2055
2.2.1.9	18
2.3.1.n2	45
2.3.1.n3	46
2.3.1.8	18
2.3.1.9	1106
2.3.1.12	29
2.3.1.15	9
2.3.1.16	217
2.3.1.29	469
2.3.1.31	374
2.3.1.37	194
2.3.1.39	190
2.3.1.41	1947
2.3.1.47	12
2.3.1.54	22
2.3.1.61	1033
2.3.1.101	20
2.3.1.117	1598
2.3.1.129	95
2.3.1.179	1285
2.3.1.180	61
2.3.1.181	90
2.3.1.182	494
2.3.1.191	47
2.3.1.201	37
2.3.1.203	1
2.3.1.207	174
2.3.1.222	1
2.3.1.227	3
2.3.1.234	518
2.3.2.13	3
2.3.3.9	3501
2.3.3.13	1777
2.3.3.16	968
2.4.1.1	119
2.4.1.15	6
2.4.1.18	129
2.4.1.21	1
2.4.1.57	16
2.4.1.109	2
2.4.1.129	4
2.4.1.161	1
2.4.1.213	51
2.4.1.250	13
2.4.1.266	7
2.4.1.289	3
2.4.1.329	1
2.4.2.1	76
2.4.2.2	47
2.4.2.4	131
2.4.2.7	94
2.4.2.8	30
2.4.2.9	200
2.4.2.10	115
2.4.2.14	1070
2.4.2.17	11
2.4.2.19	145
2.4.2.21	12
2.4.2.22	7
2.4.2.29	1460
