363151	10851
1.1.1.1	13
1.1.1.2	27
1.1.1.6	1
1.1.1.18	53
1.1.1.22	326
1.1.1.23	1147
1.1.1.25	83
1.1.1.27	1
1.1.1.30	23
1.1.1.36	30
1.1.1.37	1920
1.1.1.42	1844
1.1.1.44	234
1.1.1.49	267
1.1.1.53	35
1.1.1.60	34
1.1.1.81	75
1.1.1.83	368
1.1.1.85	1132
1.1.1.86	534
1.1.1.87	54
1.1.1.94	87
1.1.1.95	199
1.1.1.100	1553
1.1.1.103	16
1.1.1.107	28
1.1.1.108	379
1.1.1.127	22
1.1.1.132	13
1.1.1.133	32
1.1.1.136	155
1.1.1.157	32
1.1.1.159	9
1.1.1.169	1
1.1.1.175	7
1.1.1.184	3
1.1.1.192	1
1.1.1.203	2
1.1.1.205	2338
1.1.1.262	358
1.1.1.268	7
1.1.1.271	380
1.1.1.274	2
1.1.1.283	5
1.1.1.290	28
1.1.1.298	16
1.1.1.302	4
1.1.1.308	1047
1.1.1.310	1
1.1.1.311	35
1.1.1.313	2
1.1.1.335	25
1.1.1.336	155
1.1.1.338	84
1.1.1.343	13
1.1.1.350	1
1.1.1.373	3
1.1.2.7	26
1.1.2.8	11
1.1.3.15	292
1.1.5.6	7
1.1.98.2	7
1.1.98.3	16
1.1.99.28	10
1.2.1.n2	16
1.2.1.3	266
1.2.1.5	237
1.2.1.8	687
1.2.1.9	3
1.2.1.10	72
1.2.1.11	1152
1.2.1.12	1402
1.2.1.16	13
1.2.1.19	98
1.2.1.20	120
1.2.1.26	63
1.2.1.41	370
1.2.1.59	86
1.2.1.69	873
1.2.1.70	165
1.2.1.71	120
1.2.1.72	125
1.2.1.79	207
1.2.1.81	288
1.2.1.88	16
1.2.4.1	2532
1.2.4.4	150
1.2.5.1	26
1.2.7.3	28
1.2.7.10	1
1.2.99.2	231
1.3.1.1	4
1.3.1.n3	253
1.3.1.9	902
1.3.1.14	26
1.3.1.28	6
1.3.1.31	20
1.3.1.34	473
1.3.1.44	10
1.3.1.56	4
1.3.1.84	156
1.3.1.86	18
1.3.1.91	512
1.3.1.98	111
1.3.1.104	7
1.3.3.3	887
1.3.3.4	2
1.3.5.1	1966
1.3.5.2	243
1.3.5.4	155
1.3.5.5	2
1.3.7.7	7
1.3.8.2	35
1.3.8.10	26
1.3.8.11	32
1.3.98.1	1
1.3.99.4	16
1.3.99.22	73
1.3.99.28	58
1.4.1.1	917
1.4.1.2	691
1.4.1.3	116
1.4.1.4	895
1.4.1.23	30
1.4.3.5	55
1.4.3.16	584
1.4.3.19	1
1.4.3.21	3
1.4.7.1	2984
1.4.99.1	82
1.4.99.5	1
1.5.1.2	4
1.5.1.3	48
1.5.1.20	41
1.5.1.21	3
1.5.1.34	2
1.5.1.36	1
1.5.1.38	2
1.5.1.43	9
1.5.1.49	80
1.6.1.2	3777
1.6.5.2	30
1.6.99.1	79
1.7.1.13	102
1.7.2.1	18
1.7.2.4	5
1.7.2.5	4
1.7.2.6	37
1.7.99.4	296
1.8.1.2	149
1.8.1.4	1097
1.8.1.7	147
1.8.1.8	35
1.8.1.9	2324
1.8.1.14	1
1.8.1.15	9
1.8.1.19	11
1.8.2.2	1
1.8.4.11	309
1.8.4.12	194
1.8.4.13	18
1.8.4.14	14
1.8.5.3	12
1.8.7.2	3
1.8.99.2	570
1.8.99.5	12
1.9.3.1	57
1.10.3.9	356
1.10.3.10	137
1.10.3.14	26
1.11.1.5	11
1.11.1.6	99
1.11.1.15	58
1.11.1.21	3424
1.11.1.22	145
1.12.98.3	5
1.12.99.6	1
1.13.11.3	7
1.13.11.5	59
1.13.11.6	18
1.13.11.11	32
1.13.11.24	28
1.13.11.25	3
1.13.11.29	3
1.13.11.57	6
1.13.11.79	26
1.13.12.16	198
1.14.11.17	58
1.14.11.33	2
1.14.12.1	3
1.14.12.17	44
1.14.12.18	3
