name,temp_final,dif_final,cluster
Enterococcus malodoratus,37,0,4
Enterococcus moraviensis,37,0,4
Enterococcus mundtii,37,0,4
Enterococcus pallens,37,0,4
Enterococcus phoeniculicola,37,0,4
Enterococcus pseudoavium,37,0,4
Enterococcus raffinosus,37,0,4
Enterococcus ratti,37,0,4
Enterococcus saccharolyticus saccharolyticus,37,0,4
Enterococcus silesiacus,37,0,4
Enterococcus sulfureus,37,0,4
Enterococcus termitis,37,0,4
Enterococcus villorum,37,0,4
Enterovibrio calviensis,30,0,3
Enterovibrio norvegicus,30,0,3
Eremococcus coleocola,37,0,4
Erwinia aphidicola,30,0,3
Erwinia billingiae,25,0,2
Erwinia mallotivora,25,0,2
Erwinia papayae,30,0,3
Erwinia persicina,27.5,2.5,3
Erwinia psidii,25,0,2
Erwinia pyrifoliae,25,0,2
Erwinia rhapontici,25,0,2
Erwinia tasmaniensis,30,0,3
Erwinia toletana,25,0,2
Erwinia tracheiphila,30,0,3
Erysipelothrix inopinata,30,0,3
Erysipelothrix rhusiopathiae,37,0,4
Erysipelothrix rusiopathiae,37,0,4
Erysipelothrix tonsillarum,37,0,4
Erythrobacter aquimaris,30,0,3
Erythrobacter citreus,25,0,2
Erythrobacter flavus,30,0,3
Erythrobacter litoralis,25,0,2
Erythrobacter longus,30,0,3
Erythrobacter vulgaris,30,0,3
Erythromicrobium ramosum,25,0,2
Escherichia albertii,30,0,3
Escherichia coli,33.5,6.944444444,4
Escherichia coli Diffusely-adherent,37,0,4
Escherichia coli Diffusely Adherent,37,9.25,4
Escherichia coli Enteroaggregative,37,0,4
Escherichia coli Enterohaemorrhagic,37,0,4
Escherichia coli Enterotoxinogenic,37,12.33333333,4
Escherichia coli Extra-intestinal,37,0,4
Escherichia coli H10,30,0,3
Escherichia coli H18,30,0,3
Escherichia coli H26,30,0,3
Escherichia coli H32,30,0,3
Escherichia coli K88,30,0,3
Escherichia coli K99,30,0,3
Escherichia coli MFDpir,37,0,4
Escherichia coli O Rough: H7,30,0,3
Escherichia coli O1,30,0,3
Escherichia coli O1: H6,30,0,3
Escherichia coli O104,30,0,3
Escherichia coli O104: H21,30,0,3
Escherichia coli O104: H4,30,0,3
Escherichia coli O104:H4,30,0,3
Escherichia coli O106,30,0,3
Escherichia coli O111,30,0,3
Escherichia coli O111: B4,30,0,3
Escherichia coli O111: H2,30,0,3
Escherichia coli O111: H21,30,0,3
Escherichia coli O111: H8,30,0,3
Escherichia coli O111: K58(B4),30,0,3
Escherichia coli O111: K58(B4): H12,30,0,3
Escherichia coli O111: K58(B4): H2,30,0,3
Escherichia coli O112: H8,30,0,3
Escherichia coli O113: H21,30,0,3
Escherichia coli O119: K69(B14),30,0,3
Escherichia coli O121,30,0,3
Escherichia coli O124 (B17),30,0,3
Escherichia coli O125: K70(B15),30,0,3
Escherichia coli O126: K71(B16),30,0,3
Escherichia coli O127: K63(B8),30,0,3
Escherichia coli O128: H2,30,0,3
Escherichia coli O128: H7,30,0,3
Escherichia coli O128: K67(B12),30,0,3
Escherichia coli O128: K67(B12): H2,30,0,3
Escherichia coli O141: K85(B): H4,30,0,3
Escherichia coli O144: H8,30,0,3
Escherichia coli O149: H34,30,0,3
Escherichia coli O15,30,0,3
Escherichia coli O150: H21,30,0,3
Escherichia coli O157: H7,30,0,3
"Escherichia coli O157: K88a,c: H19",30,0,3
Escherichia coli O157:H7,30,0,3
Escherichia coli O158,30,0,3
Escherichia coli O2,30,0,3
Escherichia coli O2: K1: H4,30,0,3
Escherichia coli O25,30,0,3
Escherichia coli O25: H1,30,0,3
Escherichia coli O26: H11,30,0,3
Escherichia coli O26: K60(B6),30,0,3
Escherichia coli O26: K60(B6): H11,30,0,3
Escherichia coli O3,30,0,3
Escherichia coli O3: H2,30,0,3
Escherichia coli O4,30,0,3
Escherichia coli O4: H40,30,0,3
Escherichia coli O4: H43,30,0,3
Escherichia coli O44: H18,30,0,3
Escherichia coli O5,30,0,3
Escherichia coli O55: H6,30,0,3
Escherichia coli O55: H7,30,0,3
Escherichia coli O55: K59(B5),30,0,3
Escherichia coli O55: K59(B5): H6,30,0,3
Escherichia coli O55:H6,30,0,3
Escherichia coli O6,30,0,3
Escherichia coli O6: H1,30,0,3
Escherichia coli O6: H10,30,0,3
Escherichia coli O7,30,0,3
Escherichia coli O7: H21,30,0,3
Escherichia coli O7: H32,30,0,3
Escherichia coli O75,30,0,3
Escherichia coli O78,30,0,3
Escherichia coli O79,30,0,3
Escherichia coli O79: H25,30,0,3
Escherichia coli O79: H43,30,0,3
Escherichia coli O8,30,0,3
Escherichia coli O85,30,0,3
Escherichia coli O86,30,0,3
Escherichia coli O86: H43,30,0,3
Escherichia coli O86: K61(B7),30,0,3
Escherichia coli O88,30,0,3
Escherichia coli O89,30,0,3
Escherichia fergusonii,30,0,3
Escherichia hermannii,30,0,3
Escherichia vulneris,30,0,3
Eubacterium brachy,37,0,4
Eubacterium limosum,37,0,4
Eubacterium minutum,37,0,4
Eubacterium nodatum,37,0,4
Eubacterium saburreum,37,0,4
Eudoraea adriatica,30,0,3
Ewingella americana,30,0,3
Exiguobacterium acetylicum,30,0,3
Exiguobacterium antarcticum,18,0,2
Exiguobacterium artemiae,30,0,3
Exiguobacterium aurantiacum,30,2.333333333,3
Exiguobacterium enclense,30,0,3
Exiguobacterium marinum,30,0,3
Exiguobacterium mexicanum,30,0,3
Exiguobacterium oxidotolerans,25,0,2
Exiguobacterium sibiricum,30,0,3
Exiguobacterium undae,18,0,2
Facklamia hominis,37,0,4
Facklamia ignava,37,0,4
Facklamia languida,37,0,4
Facklamia miroungae,37,0,4
Facklamia sourekii,37,0,4
Facklamia tabacinasalis,37,0,4
Falsibacillus pallidus,37,0,4
Falsochrobactrum ovis,30,0,3
Fastidiosipila sanguinis,37,0,4
Fictibacillus arsenicus,30,0,3
Fictibacillus barbaricus,30,0,3
Fictibacillus macauensis,30,0,3
Filobacillus milosensis,37,0,4
Finegoldia magna,37,0,4
Fischerella,37,3.214285714,4
Flammeovirga arenaria,25,0,2
Flammeovirga yaeyamensis,30,0,3
Flaviramulus basaltis,22,0,2
Flavisolibacter ginsengisoli,25,0,2
Flavobacterium akiainvivens,25,0,2
Flavobacterium algicola,25,0,2
Flavobacterium anhuiense,30,0,3
Flavobacterium antarcticum,15,0,2
Flavobacterium aquatile,25,0,2
Flavobacterium aquidurense,25,0,2
Flavobacterium banpakuense,30,0,3
Flavobacterium branchiophilum,21,1,2
Flavobacterium cauense,25,0,2
Flavobacterium ceti,37,0,4
Flavobacterium cheniae,25,0,2
Flavobacterium chungangense,25,0,2
Flavobacterium columnare,22,3.714285714,2
Flavobacterium croceum,25,0,2
Flavobacterium cucumis,30,0,3
Flavobacterium cutihirudinis,25,0,2
Flavobacterium daejeonense,30,0,3
Flavobacterium daejeonsense,30,0,3
Flavobacterium defluvii,25,0,2
Flavobacterium degerlachei,22,0,2
Flavobacterium denitrificans,25,0,2
Flavobacterium dongtanense,30,0,3
Flavobacterium filum,30,0,3
Flavobacterium flevense,22,0,2
Flavobacterium fluvii,25,0,2
Flavobacterium frigidarium,15,0,2
Flavobacterium frigidimaris,25,0,2
Flavobacterium frigoris,20,0,2
Flavobacterium fryxellicola,20,0,2
Flavobacterium gelidilacus,20,0,2
Flavobacterium ginsengisoli,30,0,3
Flavobacterium ginsenosidimutans,30,0,3
Flavobacterium glaciei,20,0,2
Flavobacterium glycines,30,0,3
Flavobacterium granuli,25,0,2
Flavobacterium haoranii,30,0,3
Flavobacterium hercynium,25,0,2
Flavobacterium hibernum,25,0,2
Flavobacterium hydatis,22,0,2
Flavobacterium indicum,37,0,4
Flavobacterium johnsoniae,25,2,2
Flavobacterium limicola,15,0,2
Flavobacterium lindanitolerans,30,0,3
Flavobacterium micromati,15,0,2
Flavobacterium mizutaii,25,0,2
Flavobacterium nitrogenifigens,30,0,3
Flavobacterium omnivorum,10,0,1
Flavobacterium pectinovorum,22,0,2
Flavobacterium phragmitis,30,0,3
Flavobacterium piscis,30,0,3
Flavobacterium psychrolimnae,20,0,2
Flavobacterium psychrophilum,20,2.333333333,2
Flavobacterium rakeshii,30,0,3
Flavobacterium reichenbachii,25,0,2
Flavobacterium resistens,30,0,3
Flavobacterium rivuli,25,0,2
Flavobacterium saccharophilum,22,0,2
Flavobacterium saliperosum,30,0,3
Flavobacterium sasangense,30,0,3
Flavobacterium segetis,7,0,1
Flavobacterium sinopsychrotolerans,20,0,2
Flavobacterium soli,25,0,2
Flavobacterium subsaxonicum,25,0,2
Flavobacterium succinicans,22,0,2
Flavobacterium suncheonense,30,0,3
Flavobacterium swingsii,25,0,2
Flavobacterium terrae,30,0,3
Flavobacterium terrigena,30,0,3
Flavobacterium tiangeerense,18,0,2
Flavobacterium tructae,30,0,3
Flavobacterium weaverense,15,0,2
Flavobacterium xanthum,20,0,2
Flavobacterium xinjiangense,10,0,1
Flectobacillus lacus,30,0,3
Flectobacillus speluncae,30,0,3
Flexibacter elegans,25,0,2
Flexibacter flexilis,25,0,2
Flexibacter litoralis,25,0,2
Flexibacter roseolus,25,0,2
Flexispira rappini,37,0,4
Flexithrix dorotheae,25,0,2
Fluoribacter bozemanae,37,0,4
Fluoribacter dumoffii,37,0,4
Fluoribacter gormanii,37,0,4
Fontibacillus aquaticus,30,0,3
Fontibacillus panacisegetis,30,0,3
Formosa algae,25,0,2
Friedmanniella capsulata,25,0,2
Friedmanniella lacustris,20,0,2
Friedmanniella spumicola,25,0,2
Frigoribacterium faeni,20,0,2
Frondicola australicus,25,0,2
Frondihabitans peucedani,30,0,3
Fructobacillus durionis,30,0,3
Fructobacillus ficulneus,30,0,3
Fructobacillus pseudoficulneus,30,0,3
Fulvimarina pelagi,30,0,3
Fusobacterium equinum,37,0,4
Fusobacterium necrophorum funduliforme,37,0,4
Fusobacterium necrophorum necrophorum,37,0,4
Fusobacterium nucleatum animalis,37,0,4
Fusobacterium nucleatum fusiforme,37,0,4
Fusobacterium nucleatum nucleatum,37,0,4
Fusobacterium nucleatum vincentii,37,0,4
Gaetbulibacter saemankumensis,30,0,3
Galbibacter mesophilus,25,0,2
Gallibacterium anatis,37,0,4
Gallibacterium genomospecies 1,37,0,4
Gallibacterium genomospecies 2,37,0,4
Gardnerella vaginalis,37,0,4
Geitlerinema,22,1.363636364,2
Gelidibacter gilvus,22,0,2
Gelidibacter mesophilus,25,0,2
Gelidibacter salicanalis,22,0,2
Gelria glutamica,55,0,5
Gemella bergeri,37,0,4
Gemella cuniculi,37,0,4
Gemella haemolysans,37,0,4
Gemella morbillorum,37,0,4
Gemella palaticanis,37,0,4
Gemella sanguinis,37,0,4
Geminocystis herdmanii,22,0,2
Geobacillus kaustophilus,55,0,5
Geobacillus pallidus thailandica,37,0,4
Geobacillus stearothermophilus,55,2.857142857,5
Geobacillus subterraneus subsp. aromaticivorans,55,0,5
Geobacillus thermoglucosidasius,55,0,5
Geobacillus toebii,55,0,5
Geobacillus vulcani,55,0,5
Georgenia muralis,30,0,3
Giesbergeria anulus,25,0,2
Giesbergeria giesbergeri,25,0,2
Giesbergeria sinuosa,25,0,2
Giesbergeria voronezhensis,30,0,3
Gillisia hiemivivida,22,0,2
Gillisia illustrilutea,22,0,2
Gillisia limnaea,20,0,2
Gillisia sandarakina,20,0,2
Glaciecola pallidula,10,0,1
Glaciecola punicea,10,0,1
Glaciimonas singularis,25,0,2
Globicatella sanguinis,37,0,4
Globicatella sulfidifaciens,37,0,4
Gloeobacter,22,0,2
Gloeocapsa,22,0,2
Gloeothece,22,0.333333333,2
Gluconacetobacter azotocaptans,30,0,3
Gluconacetobacter diazotrophicus,30,0,3
Gluconacetobacter intermedius,30,0,3
Gluconacetobacter johannae,30,0,3
Gluconacetobacter liquefaciens,30,0,3
Gluconacetobacter sacchari,30,0,3
Gluconobacter cerinus,30,0,3
Gluconobacter frateurii,30,0,3
Gluconobacter oxydans oxydans,30,0,3
Gluconobacter oxydans suboxydans,30,0,3
Gluconobacter sphaericus,25,0,2
Gluconobacter thailandicus,30,0,3
Glutamicibacter ardleyensis,30,0,3
Glutamicibacter arilaitensis,30,0,3
Glutamicibacter bergerei,30,0,3
Glutamicibacter creatinolyticus,37,0,4
Glutamicibacter mysorens,30,0,3
Glutamicibacter nicotianae,30,0,3
Glutamicibacter protophormiae,30,0,3
Glutamicibacter uratoxydans,23.5,1.5,2
Glycomyces sambucus,30,0,3
Gordonia aichiensis,30,0,3
Gordonia alkanivorans,30,0,3
Gordonia amarae,30,0,3
Gordonia amicalis,30,0,3
Gordonia bronchialis,30,0,3
Gordonia cholesterolivorans,30,0,3
Gordonia desulfuricans,30,0,3
Gordonia effusa,30,0,3
Gordonia hirsuta,30,0,3
Gordonia humi,30,0,3
Gordonia hydrophobica,30,0,3
Gordonia kroppenstedtii,30,0,3
Gordonia malaquae,25,0,2
Gordonia namibiensis,30,0,3
Gordonia paraffinivorans,30,0,3
Gordonia phosphorivorans,30,0,3
Gordonia polyisoprenivorans,30,0,3
Gordonia rhizosphera,30,0,3
Gordonia rubropertincta,30,0,3
Gordonia shandongensis,30,0,3
Gordonia sihwensis,30,0,3
Gordonia sinesedis,30,0,3
Gordonia soli,30,0,3
Gordonia sputi,30,0,3
Gordonia terrae,30,0,3
Gordonia westfalica,30,0,3
Gracilibacillus boraciitolerans,30,0,3
Gracilibacillus dipsosauri,30,0,3
Gracilibacillus orientalis,37,0,4
Gracilibacillus qinghaiensis,30,0,3
Granulicatella adiacens,37,0,4
Granulicatella balaenopterae,37,0,4
Granulicatella elegans,37,0,4
Granulosicoccus coccoides,25,0,2
Grimontella maroccoensis,30,0,3
Grimontia hollisae,30,0,3
Guggenheimella bovis,37,0,4
Gulosibacter molinativorax,30,0,3
Haematobacter massiliensis,37,0,4
Haematobacter missouriensis,35,0,4
Haemophilus actinomycetemcomitans,37,0,4
Haemophilus aegyptius,37,0,4
Haemophilus ducreyi,30,0,3
Haemophilus felis,37,0,4
Haemophilus haemoglobinophilus,37,0,4
Haemophilus haemolyticus,37,0,4
Haemophilus influenzae,37,0,4
Haemophilus influenzae I,37,0,4
Haemophilus influenzae II,37,0,4
Haemophilus influenzae III,37,0,4
Haemophilus influenzae IV,37,0,4
Haemophilus influenzae V,37,0,4
Haemophilus influenzae VI,37,0,4
Haemophilus influenzae VII,37,0,4
Haemophilus massiliensis,37,0,4
Haemophilus paracuniculus,37,0,4
Haemophilus parahaemolyticus,37,0,4
Haemophilus parainfluenzae,37,0,4
Haemophilus parainfluenzae I,37,0,4
Haemophilus parainfluenzae II,37,0,4
Haemophilus parainfluenzae III,37,0,4
Haemophilus parainfluenzae IV,37,0,4
Haemophilus parainfluenzae unknown,37,0,4
Haemophilus paraphrohaemolyticus,37,0,4
Haemophilus parasuis,37,0,4
Haemophilus piscium,25,0,2
Haemophilus pittmaniae,37,0,4
Haemophilus sp,37,0,4
Hafnia alvei,30,0.368421053,3
Hafnia paralvei,30,0,3
Hahella ganghwensis,25,0,2
Halalkalibacillus halophilus,37,0,4
Haliea salexigens,30,0,3
Hallella seregens,37,0,4
Haloarcula argentinensis,39,0,4
Halobacillus aidingensis,37,0,4
Halobacillus blutaparonensis,30,0,3
Halobacillus campisalis,37,0,4
Halobacillus dabanensis,30,0,3
Halobacillus karajensis,37,0,4
Halobacillus kuroshimensis,30,0,3
Halobacillus litoralis,30,0,3
Halobacillus opalescens,25,0,2
Halobacillus profundi,25,0,2
Halobacillus salinus,30,0,3
Halobacillus trueperi,30,0,3
Halococcus dombrowskii,37,0,4
Halococcus saccharolyticus,37,0,4
Haloferax alexandrinus,37,0,4
Haloferax lucentense,37,0,4
Haloferax sulfurifontis,37,0,4
Halomicrobium mukohataei,37,0,4
Halomonas alimentaria,30,0,3
Halomonas almeriensis,30,0,3
Halomonas anticariensis,25,0,2
Halomonas aquamarina,25,0,2
Halomonas arcis,30,0,3
Halomonas avicenniae,30,0,3
Halomonas axialensis,30,0,3
Halomonas boliviensis,30,0,3
Halomonas campaniensis,30,0,3
Halomonas campisalis,30,0,3
Halomonas cupida,27.5,2.5,3
Halomonas denitrificans,30,0,3
Halomonas desiderata,30,0,3
Halomonas elongata,25,0,2
Halomonas eurihalina,30,0,3
Halomonas glaciei,22,0,2
Halomonas gomseomensis,30,0,3
Halomonas halmophila,25,0,2
Halomonas halocynthiae,25,0,2
Halomonas halodenitrificans,25,0,2
Halomonas halophila,25,0,2
Halomonas hydrothermalis,30,0,3
Halomonas indalinina,30,0,3
Halomonas janggokensis,25,0,2
Halomonas koreensis,37,0,4
Halomonas magadiensis,37,0,4
Halomonas marisflavi,25,0,2
Halomonas maura,30,0,3
Halomonas meridiana,30,1.666666667,3
Halomonas muralis,30,0,3
Halomonas neptunia,30,0,3
Halomonas organovorans,30,0,3
Halomonas pacifica,25,0,2
Halomonas pantelleriensis,30,0,3
Halomonas phocea,37,0,4
Halomonas saccharevitans,30,0,3
Halomonas salina,30,0,3
Halomonas subglaciescola,15,0,2
Halomonas subterranea,30,0,3
Halomonas sulfidaeris,30,0,3
Halomonas taeanensis,37,0,4
Halomonas variabilis,30,0,3
Halomonas ventosae,25,0,2
Halomonas venusta,25,0,2
Halorubrum coriense,37,0,4
Halorubrum distributum,30,0,3
Halorubrum lacusprofundi,30,0,3
Halorubrum saccharovorum,37,0,4
Halorubrum sodomense,37,0,4
Halorubrum terrestre,37,0,4
Halorubrum trapanicum,37,0,4
Halorubrum vacuolatum,37,0,4
Halorubrum xinjiangense,37,0,4
Halosimplex carlsbadense,37,0,4
Halotalea alkalilenta,30,0,3
Haloterrigena turkmenica,37,0,4
Halothece,22,0,2
Halothiobacillus neapolitanus,25,0,2
Halovibrio mesolongii,37,0,4
Hamadaea tsunoensis,30,0,3
Helcobacillus massiliensis,37,0,4
Helcococcus kunzii,37,0,4
Helcococcus ovis,37,0,4
Helcococcus sueciensis,37,0,4
Helicobacter acinonychis,37,0,4
Helicobacter bilis,37,0,4
Helicobacter bizzozeronii,37,0,4
Helicobacter canis,37,0,4
Helicobacter cholecystus,37,0,4
Helicobacter cinaedi,37,0,4
Helicobacter felis,37,0,4
Helicobacter fennelliae,37,0,4
Helicobacter ganmani,37,0,4
Helicobacter hepaticus,37,0,4
Helicobacter muridarum,37,0,4
Helicobacter mustelae,37,0,4
Helicobacter pametensis,37,0,4
Helicobacter pullorum,37,0,4
Helicobacter pylori,37,0,4
Helicobacter salomonis,37,0,4
Helicobacter typhlonius,37,0,4
Hellea balneolensis,0,0,0
Herbaspirillum autotrophicum,25,0,2
Herbaspirillum chlorophenolicum,30,0,3
Herbaspirillum hiltneri,30,0,3
Herbaspirillum huttiense,25,0,2
Herbaspirillum huttiense huttiense,30,0,3
Herbaspirillum lusitanum,30,0,3
Herbaspirillum rhizosphaerae,25,0,2
Herbaspirillum rubrisubalbicans,30,0,3
Herbaspirillum species 3,30,0,3
Herbiconiux ginsengi,30,0,3
Herminiimonas aquatilis,25,0,2
Herminiimonas arsenicoxydans,30,0,3
Herminiimonas fonticola,30,0,3
Hespellia stercorisuis,37,0,4
Histophilus somni,37,0,4
Hoyosella altamirensis,30,0,3
HTF Chlorogloeopsis,37,0,4
Humihabitans oryzae,33.5,3.5,4
Hyalangium minutum,30,0,3
Hydrogenibacillus schlegelii,65,0,5
Hydrogenophaga atypica,30,0,3
Hydrogenophaga defluvii,30,0,3
Hydrogenophaga flava,30,0,3
Hydrogenophaga intermedia,25,0,2
Hydrogenophaga palleronii,30,0,3
Hydrogenophaga pseudoflava,30,0,3
Hydrogenophaga taeniospiralis,30,0,3
Hydrogenophilus thermoluteolus,50,0,5
Hylemonella gracilis,30,0,3
Hymenobacter actinosclerus,30,0,3
Hymenobacter aerophilus,25,0,2
Hymenobacter chitinivorans,30,0,3
Hymenobacter flocculans,30,0,3
Hymenobacter gelipurpurascens,30,0,3
Hymenobacter metalli,30,0,3
Hymenobacter ocellatus,30,0,3
Hymenobacter perfusus,25,0,2
Hymenobacter psychrophilus,20,0,2
Hymenobacter roseosalivarius,22,0,2
Hymenobacter xinjiangensis,30,0,3
Hyphomonas hirschiana,30,0,3
Ideonella dechloratans,30,0,3
Idiomarina abyssalis,25,0,2
Idiomarina baltica,30,0,3
Idiomarina fontislapidosi,30,0,3
Idiomarina insulisalsae,37,0,4
Idiomarina loihiensis,30,0,3
Idiomarina ramblicola,30,0,3
Idiomarina seosinensis,30,0,3
Idiomarina zobellii,25,0,2
Ignatzschineria larvae,37,0,4
Ignatzschineria massiliensis,37,0,4
Ignavigranum ruoffiae,37,0,4
Inhella inkyongensis,30,0,3
Inquilinus limosus,37,0,4
Insolitispirillum peregrinum integrum,30,0,3
Insolitispirillum peregrinum peregrinum,25,0,2
Iodobacter arcticus,20,0,2
Iodobacter fluviatilis,22,0,2
Isobaculum melis,37,0,4
Isoptericola cucumis,30,0,3
Isoptericola dokdonensis,30,0,3
Isoptericola hypogeus,30,0,3
Isoptericola variabilis,30,0,3
Janibacter anophelis,30,0,3
Janibacter limosus,30,0,3
Janibacter melonis,30,0,3
Janibacter sanguinis,37,0,4
Janibacter terrae,30,0,3
Jannaschia donghaensis,25,0,2
Jannaschia helgolandensis,30,0,3
Jannaschia rubra,25,0,2
Jannaschia seosinensis,30,0,3
Janthinobacterium agaricidamnosum,25,0,2
Janthinobacterium lividum,22,0.75,2
Jeotgalibacillus alimentarius,30,0,3
Jeotgalibacillus campisalis,30,0,3
Jeotgalibacillus marinus,22,0,2
Jeotgalicoccus halotolerans,30,0,3
Jeotgalicoccus pinnipedialis,37,0,4
Jeotgalicoccus psychrophilus,30,0,3
Jeotgalicoccus scheoneichii,30,0,3
Jiangella gansuensis,30,0,3
Jonesia denitrificans,30,0,3
Jonesia quinghaiensis,30,0,3
Jonquetella anthropi,37,0,4
Kaistia adipata,37,0,4
Kaistia hirudinis,25,0,2
Kandleria vitulina,37,0,4
Kerstersia gyiorum,30,0,3
Kineococcus aurantiacus,30,0,3
Kineococcus radiotolerans,30,0,3
Kineococcus xinjiangensis,37,0,4
Kineosporia mikuniensis,30,0,3
Kineosporia rhamnosa,30,0,3
Kineosporia rhizophila,30,0,3
Kineosporia succinea,30,0,3
Kingella denitrificans,30,0,3
Kingella kingae,30,0,3
Kingella oralis,37,0,4
Kingella potus,37,0,4
Kitasatospora cineracea,30,0,3
Kitasatospora niigatensis,30,0,3
Kitasatospora putterlickiae,30,0,3
Klebsiella michiganensis,30,0,3
Klebsiella oxytoca,30,0.875,3
Klebsiella pneumonia pneumonia,30,0,3
Klebsiella pneumoniae,37,0,4
Klebsiella pneumoniae ozaenae,30,0,3
Klebsiella pneumoniae pneumoniae,30,0.170731707,3
Klebsiella pneumoniae pneumoniae O1,30,0,3
Klebsiella pneumoniae pneumoniae O2,30,0,3
Klebsiella pneumoniae pneumoniae O3,30,0,3
Klebsiella pneumoniae pneumoniae O4,30,0,3
Klebsiella pneumoniae pneumoniae O5,30,0,3
Klebsiella pneumoniae rhinoscleromatis,30,0,3
Klebsiella quasipneumoniae quasipneumoniae,30,0,3
Klebsiella quasipneumoniae similipneumoniae,30,0,3
Klebsiella variicola,30,0,3
Kluyvera ascorbata,30,0,3
Kluyvera cryocrescens,30,0,3
Kluyvera georgiana,30,0,3
Kluyvera intermedia,30,0,3
Knoellia sinensis,30,0,3
Knoellia subterranea,30,0,3
Kocuria aegyptia,30,0,3
Kocuria himachalensis,30,0,3
Kocuria koreensis,30,0,3
Kocuria kristinae,30,0,3
Kocuria palustris,30,0,3
Kocuria polaris,30,0,3
Kocuria rhizophila,30,1.75,3
Kocuria rosea,30,0,3
Kocuria varians,30,0,3
Komagataeibacter europaeus,30,0,3
Komagataeibacter hansenii,30,0,3
Komagataeibacter intermedius,30,0,3
Komagataeibacter nataicola,30,0,3
Komagataeibacter oboediens,30,0,3
Komagataeibacter rhaeticus,30,0,3
Komagataeibacter saccharivorans,30,0,3
Komagataeibacter sucrofermentans,30,0,3
Komagataeibacter swingsii,30,0,3
Komagataeibacter xylinus,30,0,3
Kordiimonas gwangyangensis,37,0,4
Kosakonia arachidis,30,0,3
Kosakonia cowanii,30,0,3
Kosakonia pseudosacchari,30,0,3
Kosakonia radicincitans,30,0,3
Kosakonia sacchari,30,0,3
Kribbella aluminosa,30,0,3
Kribbella antibiotica,30,0,3
Kribbella flavida,30,0,3
Kribbella jejuensis,30,0,3
Kribbella karoonensis,30,0,3
Kribbella koreensis,30,0,3
Kribbella lupini,30,0,3
Kribbella sandramycini,30,0,3
Kribbella solani,30,0,3
Kurthia gibsonii,30,0,3
Kurthia sibirica,30,0,3
Kurthia zopfii,30,1.666666667,3
Kytococcus schroeteri,37,0,4
Kytococcus sedentarius,30,0,3
Labrenzia alba,25,0,2
Labrys miyagiensis,25,0,2
Labrys okinawensis,25,0,2
Lacinutrix himadriensis,20,0,2
Lactobacillus acetotolerans,37,0,4
Lactobacillus acidifarinae,37,0,4
Lactobacillus acidipiscis,37,0.875,4
Lactobacillus acidophilus,37,0.4375,4
Lactobacillus agilis,37,0,4
Lactobacillus algidus,20,0,2
Lactobacillus alimentarius,30,0,3
Lactobacillus amylolyticus,41,4,4
Lactobacillus amylophilus,33.5,3.5,4
Lactobacillus amylotrophicus,37,0,4
Lactobacillus amylovorus,37,0,4
Lactobacillus animalis,37,0,4
Lactobacillus antri,37,0,4
Lactobacillus apodemi,37,0,4
Lactobacillus aviarus araffinosus,37,0,4
Lactobacillus aviarus aviarus,37,0,4
Lactobacillus bifermentans,30,0,3
Lactobacillus brevis,37,0,4
Lactobacillus buchneri,37,1.166666667,4
Lactobacillus camelliae,37,0,4
Lactobacillus capillatus,30,0,3
Lactobacillus casei,37,2.916666667,4
Lactobacillus ceti,37,0,4
Lactobacillus coleohominis,37,0,4
Lactobacillus collinoides,30,0,3
Lactobacillus composti,37,0,4
Lactobacillus concavus,37,0,4
Lactobacillus coryniformis coryniformis,37,0,4
Lactobacillus coryniformis torquens,37,0,4
Lactobacillus crispatus,37,0,4
Lactobacillus crustorum,37,0,4
Lactobacillus curvatus,37,0,4
Lactobacillus delbrueckii,37,0,4
Lactobacillus delbrueckii bulgaricus,37,0,4
Lactobacillus delbrueckii delbrueckii,37,0,4
Lactobacillus delbrueckii indicus,37,0,4
Lactobacillus delbrueckii lactis,37,0,4
Lactobacillus dextrinicus,30,0,3
Lactobacillus diolivorans,37,0,4
Lactobacillus equi,37,0,4
Lactobacillus equicursoris,37,0,4
Lactobacillus equigenerosi,37,0,4
Lactobacillus faecis,37,0,4
Lactobacillus farciminis,33.5,3.5,4
Lactobacillus farraginis,37,0,4
Lactobacillus fermentum,37,0,4
Lactobacillus fructivorans,25,0,2
Lactobacillus frumenti,37,0,4
Lactobacillus fuchuensis,20,0,2
Lactobacillus gallinarum,37,0,4
Lactobacillus gasseri,37,0.159090909,4
Lactobacillus gastricus,37,0,4
Lactobacillus ghanensis,37,0,4
Lactobacillus graminis,37,0,4
Lactobacillus hammesii,30,0,3
Lactobacillus hamsteri,37,0,4
Lactobacillus harbinensis,37,0,4
Lactobacillus hayakitensis,37,0,4
Lactobacillus helveticus,37,0,4
Lactobacillus hilgardii,37,1.166666667,4
Lactobacillus hokkaidonensis,25,0,2
Lactobacillus hominis,37,0,4
Lactobacillus homohiochii,37,4,4
Lactobacillus hordei,30,0,3
Lactobacillus iners,37,0,4
Lactobacillus ingluviei,37,2.666666667,4
Lactobacillus intestinalis,37,0,4
Lactobacillus jensenii,37,0.411764706,4
Lactobacillus johnsonii,37,0,4
Lactobacillus kalixensis,37,0,4
Lactobacillus kefiranofaciens kefiranofaciens,30,0,3
Lactobacillus kefiranofaciens kefirgranum,30,0,3
Lactobacillus kefiri,30,0,3
Lactobacillus kisonensis,37,0,4
Lactobacillus kitasatonis,37,0,4
