375135	10637
1.1.1.1	24
1.1.1.2	36
1.1.1.6	4
1.1.1.18	82
1.1.1.22	323
1.1.1.23	855
1.1.1.25	44
1.1.1.27	5
1.1.1.30	72
1.1.1.36	33
1.1.1.37	1853
1.1.1.42	1494
1.1.1.44	420
1.1.1.49	401
1.1.1.53	35
1.1.1.60	29
1.1.1.81	59
1.1.1.83	299
1.1.1.85	1087
1.1.1.86	503
1.1.1.87	69
1.1.1.94	65
1.1.1.95	329
1.1.1.100	1455
1.1.1.103	7
1.1.1.107	17
1.1.1.108	206
1.1.1.127	71
1.1.1.132	16
1.1.1.133	12
1.1.1.136	227
1.1.1.157	18
1.1.1.159	4
1.1.1.169	2
1.1.1.175	13
1.1.1.184	8
1.1.1.192	4
1.1.1.203	2
1.1.1.205	1868
1.1.1.262	302
1.1.1.268	9
1.1.1.271	598
1.1.1.274	1
1.1.1.283	10
1.1.1.290	8
1.1.1.298	34
1.1.1.308	783
1.1.1.310	12
1.1.1.311	25
1.1.1.313	9
1.1.1.325	2
1.1.1.333	2
1.1.1.335	42
1.1.1.336	98
1.1.1.338	7
1.1.1.340	2
1.1.1.343	16
1.1.1.373	2
1.1.2.7	24
1.1.2.8	106
1.1.3.15	114
1.1.5.6	10
1.1.98.2	10
1.1.98.3	15
1.1.99.28	2
1.2.1.n2	16
1.2.1.3	252
1.2.1.5	153
1.2.1.8	326
1.2.1.9	6
1.2.1.10	113
1.2.1.11	826
1.2.1.12	1385
1.2.1.16	10
1.2.1.19	67
1.2.1.20	90
1.2.1.26	48
1.2.1.41	263
1.2.1.59	279
1.2.1.69	830
1.2.1.70	218
1.2.1.71	215
1.2.1.72	218
1.2.1.79	196
1.2.1.80	492
1.2.1.81	272
1.2.1.88	7
1.2.1.92	17
1.2.3.3	1
1.2.4.1	2041
1.2.4.4	237
1.2.5.1	14
1.2.7.3	27
1.2.7.10	4
1.2.99.2	204
1.3.1.1	2
1.3.1.n3	141
1.3.1.9	1004
1.3.1.14	11
1.3.1.28	2
1.3.1.31	24
1.3.1.34	524
1.3.1.44	19
1.3.1.56	4
1.3.1.84	99
1.3.1.86	8
1.3.1.91	410
1.3.1.98	89
1.3.1.104	9
1.3.3.3	1232
1.3.3.4	1
1.3.5.1	2241
1.3.5.2	215
1.3.5.4	226
1.3.5.5	1041
1.3.7.5	1
1.3.7.7	1668
1.3.8.2	34
1.3.8.10	29
1.3.8.11	32
1.3.98.1	3
1.3.99.4	14
1.3.99.22	72
1.3.99.27	10
1.3.99.28	75
1.4.1.1	782
1.4.1.2	655
1.4.1.3	153
1.4.1.4	554
1.4.1.11	2
1.4.1.23	32
1.4.3.5	30
1.4.3.16	531
1.4.7.1	4329
1.4.99.1	52
1.5.1.2	14
1.5.1.3	64
1.5.1.20	109
1.5.1.21	4
1.5.1.34	1
1.5.1.36	3
1.5.1.38	7
1.5.1.42	5
1.5.1.43	4
1.5.1.49	59
1.6.1.2	3737
1.6.3.4	3
1.6.5.2	157
1.6.99.1	89
1.7.1.13	142
1.7.2.1	40
1.7.2.2	7
1.7.2.4	30
1.7.2.5	15
1.7.2.6	1
1.7.99.1	4
1.7.99.4	101
1.8.1.2	395
1.8.1.4	919
1.8.1.5	1
1.8.1.7	248
1.8.1.8	63
1.8.1.9	2109
1.8.1.14	1
1.8.1.15	11
1.8.1.19	23
1.8.2.2	1
1.8.4.11	254
1.8.4.12	174
1.8.4.13	16
1.8.4.14	42
1.8.5.3	3
1.8.5.4	17
1.8.7.1	3
1.8.99.2	499
1.8.99.5	10
1.9.3.1	109
1.10.3.9	9723
1.10.3.10	455
1.10.3.14	150
1.11.1.5	20
1.11.1.6	413
1.11.1.15	170
1.11.1.21	4489
1.11.1.22	93
1.11.2.4	1
1.12.2.1	20
1.12.7.2	1
1.12.98.3	1
1.12.99.6	105
1.13.11.1	11
1.13.11.3	12
1.13.11.5	96
1.13.11.6	11
1.13.11.11	15
1.13.11.16	1
1.13.11.24	36
1.13.11.25	7
1.13.11.29	21
1.13.11.57	5
1.13.11.79	28
1.13.12.16	134
1.14.11.17	23
1.14.11.33	3
1.14.12.1	9
1.14.12.17	23
1.14.12.18	18
1.14.12.19	14
1.14.13.2	69
1.14.13.9	40
1.14.13.59	4
1.14.13.70	6
1.14.13.92	177
1.14.13.114	8
1.14.13.127	7
1.14.13.141	26
1.14.13.142	6
1.14.13.149	169
1.14.13.154	7
1.14.13.163	3
1.14.13.165	2
1.14.13.171	68
1.14.13.182	3
1.14.13.195	2
1.14.14.1	9
1.14.14.9	18
1.14.14.12	7
1.14.15.3	65
1.14.15.9	1
1.14.15.12	6
1.14.16.1	12
1.14.18.3	1
1.14.19.n4	30
1.14.21.7	3
1.14.99.3	308
1.14.99.15	3
1.14.99.46	39
1.15.1.1	409
1.16.3.1	112
1.16.3.2	5
1.17.1.2	508
1.17.1.8	182
1.17.1.9	7
1.17.1.10	182
1.17.2.1	43
1.17.4.1	3386
1.17.7.1	940
1.17.7.3	956
1.17.99.6	3
1.18.1.1	44
1.18.1.2	357
1.18.1.3	5
1.18.6.1	12
1.20.4.1	4
1.21.98.1	8
1.21.99.5	2
1.97.1.12	3696
2.1.1.10	1
2.1.1.13	2305
2.1.1.35	86
2.1.1.37	17
2.1.1.44	13
2.1.1.45	920
2.1.1.61	34
2.1.1.63	63
2.1.1.72	167
2.1.1.74	198
2.1.1.77	171
2.1.1.79	14
2.1.1.80	87
2.1.1.133	55
2.1.1.156	15
2.1.1.161	3
2.1.1.163	2
2.1.1.166	128
2.1.1.170	50
2.1.1.171	56
2.1.1.173	11
2.1.1.174	21
2.1.1.176	75
2.1.1.177	88
2.1.1.178	15
2.1.1.181	29
2.1.1.182	131
2.1.1.185	127
2.1.1.186	48
2.1.1.187	17
2.1.1.190	6
2.1.1.191	34
2.1.1.192	368
2.1.1.193	16
2.1.1.198	168
2.1.1.199	249
2.1.1.200	136
2.1.1.207	151
2.1.1.210	1
2.1.1.220	12
2.1.1.223	5
2.1.1.228	730
2.1.1.242	69
2.1.1.264	19
2.1.1.266	10
2.1.1.269	1352
2.1.1.271	5
2.1.1.295	181
2.1.1.297	31
2.1.1.298	81
2.1.2.1	3148
2.1.2.2	102
2.1.2.10	390
2.1.2.11	118
2.1.3.2	78
2.1.3.3	597
2.1.3.6	24
2.1.3.9	31
2.2.1.1	2583
2.2.1.2	1919
2.2.1.6	1065
2.2.1.7	1738
2.2.1.9	28
2.3.1.1	5
2.3.1.n2	87
2.3.1.n3	35
2.3.1.8	262
2.3.1.9	968
2.3.1.12	43
2.3.1.15	109
2.3.1.16	669
2.3.1.20	10
2.3.1.29	647
2.3.1.31	212
2.3.1.37	155
2.3.1.39	261
2.3.1.41	1342
2.3.1.47	18
2.3.1.54	30
2.3.1.57	1
2.3.1.61	803
2.3.1.89	2
2.3.1.101	10
2.3.1.117	1002
2.3.1.129	83
2.3.1.168	1
2.3.1.179	1751
2.3.1.180	87
2.3.1.181	209
2.3.1.182	362
2.3.1.191	68
2.3.1.201	59
2.3.1.207	135
2.3.1.222	2
2.3.1.227	1
2.3.1.234	739
2.3.1.241	4
2.3.1.242	9
2.3.2.13	12
2.3.3.8	2
2.3.3.9	2187
2.3.3.13	1739
2.3.3.16	851
2.4.1.1	483
2.4.1.11	13
2.4.1.15	19
2.4.1.18	498
2.4.1.20	5
2.4.1.21	8
2.4.1.57	26
2.4.1.109	3
2.4.1.129	40
2.4.1.161	25
2.4.1.213	9
2.4.1.245	2
2.4.1.247	1
2.4.1.250	27
2.4.1.266	16
2.4.1.281	10
2.4.1.287	2
2.4.1.288	10
2.4.1.289	4
2.4.1.329	18
2.4.2.1	75
2.4.2.2	40
2.4.2.3	25
2.4.2.4	98
2.4.2.7	159
2.4.2.8	36
2.4.2.9	434
2.4.2.10	231
2.4.2.14	1227
2.4.2.17	102
2.4.2.19	199
2.4.2.21	21
2.4.2.22	4
2.4.2.29	1006
2.4.2.44	17
2.4.2.45	9
2.4.2.46	1
2.4.2.47	13
2.4.2.53	8
2.4.99.12	5
2.4.99.16	31
2.5.1.3	47
2.5.1.6	3317
2.5.1.7	1154
2.5.1.9	29
2.5.1.10	14
2.5.1.15	229
2.5.1.16	16
2.5.1.17	40
2.5.1.18	18
2.5.1.19	615
2.5.1.30	1
2.5.1.31	400
2.5.1.47	1456
2.5.1.48	226
2.5.1.54	276
2.5.1.55	1767
2.5.1.61	371
2.5.1.68	74
2.5.1.72	348
2.5.1.74	5
2.5.1.75	133
2.5.1.78	132
2.5.1.86	7
2.5.1.88	28
2.5.1.90	213
2.5.1.97	19
2.5.1.99	317
2.5.1.101	233
2.5.1.120	22
2.6.1.1	203
2.6.1.2	381
2.6.1.13	67
2.6.1.16	1858
2.6.1.18	354
2.6.1.19	40
2.6.1.30	6
2.6.1.34	21
2.6.1.42	116
2.6.1.48	56
2.6.1.51	20
2.6.1.52	253
2.6.1.59	37
2.6.1.62	260
2.6.1.66	34
2.6.1.81	227
2.6.1.82	41
2.6.1.83	1044
2.6.1.84	17
2.6.1.85	463
2.6.1.87	5
2.6.1.88	16
2.6.1.92	8
2.6.1.98	129
2.6.1.102	140
2.6.1.104	1
2.6.1.105	20
2.6.99.2	543
2.7.1.2	13
2.7.1.4	104
2.7.1.5	2
2.7.1.6	93
2.7.1.11	202
2.7.1.15	3
2.7.1.19	300
2.7.1.20	7
2.7.1.23	294
2.7.1.27	7
2.7.1.30	878
2.7.1.33	26
2.7.1.35	188
2.7.1.39	45
2.7.1.40	363
2.7.1.45	2
2.7.1.59	1
2.7.1.69	1
2.7.1.71	103
2.7.1.90	571
2.7.1.100	10
2.7.1.107	2
2.7.1.113	3
2.7.1.130	29
2.7.1.148	109
2.7.1.165	21
2.7.1.166	1
2.7.1.167	81
2.7.1.170	36
2.7.1.175	5
2.7.1.179	1
2.7.1.180	63
2.7.1.184	5
2.7.2.1	72
2.7.2.2	1
2.7.2.3	1059
2.7.2.4	1016
2.7.2.7	1
2.7.2.8	567
2.7.2.11	32
2.7.2.15	7
2.7.3.9	72
2.7.4.1	126
2.7.4.3	406
2.7.4.6	776
2.7.4.8	81
2.7.4.16	60
2.7.4.22	1136
2.7.4.25	171
2.7.6.1	1207
2.7.6.3	43
2.7.6.5	1008
2.7.7.n1	12
2.7.7.3	520
2.7.7.4	202
2.7.7.6	21788
2.7.7.7	2259
2.7.7.8	3243
2.7.7.9	193
2.7.7.12	153
2.7.7.13	386
2.7.7.19	180
2.7.7.24	1230
2.7.7.27	68
2.7.7.33	329
2.7.7.42	205
2.7.7.43	5
2.7.7.53	2
2.7.7.56	334
2.7.7.59	105
2.7.7.63	3
2.7.7.65	24
2.7.7.68	3
2.7.7.70	22
2.7.7.72	246
2.7.7.75	11
2.7.7.77	2
2.7.7.80	13
2.7.7.82	16
2.7.7.85	65
2.7.7.87	78
2.7.8.7	68
2.7.8.13	852
2.7.8.24	17
2.7.8.26	1
2.7.8.31	264
2.7.8.33	10
2.7.8.35	10
2.7.8.36	54
2.7.8.37	36
2.7.9.2	935
2.7.10.2	9
2.7.11.1	1664
2.7.13.3	508
2.7.14.1	11
2.8.1.1	32
2.8.1.2	3
2.8.1.4	33
2.8.1.6	468
2.8.1.7	1367
2.8.1.8	538
2.8.1.10	474
2.8.3.8	4
2.8.3.16	145
2.8.3.19	25
2.8.4.2	2
2.8.4.3	766
2.8.4.4	374
2.8.4.5	15
2.9.1.1	102
2.10.1.1	50
3.1.1.1	33
3.1.1.3	13
3.1.1.5	2
3.1.1.11	4
3.1.1.22	2
3.1.1.29	179
3.1.1.31	1
3.1.1.61	97
3.1.1.72	46
3.1.1.73	2
3.1.1.77	1
3.1.1.96	97
3.1.2.6	156
3.1.2.12	142
3.1.2.28	22
3.1.2.30	13
3.1.3.1	21
3.1.3.3	160
3.1.3.5	27
3.1.3.7	203
3.1.3.11	492
3.1.3.12	2
3.1.3.16	12
3.1.3.18	13
3.1.3.25	191
3.1.3.27	26
3.1.3.45	15
3.1.3.48	18
3.1.3.69	9
3.1.3.70	4
3.1.3.82	19
3.1.3.89	57
3.1.3.97	2
3.1.4.1	14
3.1.4.52	120
3.1.4.53	4
3.1.5.1	23
3.1.6.1	19
3.1.11.1	78
3.1.11.2	164
3.1.11.5	198
3.1.13.1	438
3.1.13.5	35
3.1.21.2	28
3.1.21.7	1
3.1.22.4	82
3.1.26.3	184
3.1.26.4	281
3.1.26.5	10
3.1.26.11	100
3.1.26.12	1117
3.2.1.1	2
3.2.1.3	43
3.2.1.8	1
3.2.1.22	9
3.2.1.23	257
3.2.1.26	1
3.2.1.28	24
3.2.1.41	1
3.2.1.52	70
3.2.1.55	16
3.2.1.67	1
3.2.1.70	24
3.2.1.78	2
3.2.1.80	13
3.2.1.81	1
3.2.1.86	10
3.2.1.89	2
3.2.1.99	5
3.2.1.131	30
3.2.1.141	6
3.2.1.177	3
3.2.1.183	15
3.2.1.184	43
3.2.1.185	1
3.2.2.n1	9
3.2.2.4	51
3.2.2.8	22
3.2.2.20	97
3.2.2.27	356
3.3.1.1	4558
3.4.11.1	3
3.4.11.2	671
3.4.11.4	24
3.4.11.9	171
3.4.11.18	1054
3.4.13.9	87
3.4.13.18	25
3.4.13.21	6
3.4.13.22	32
3.4.14.12	7
3.4.15.5	13
3.4.15.6	1
3.4.16.4	1
3.4.17.n1	5
3.4.17.13	3
3.4.17.19	69
3.4.19.3	1
3.4.19.5	100
3.4.21.53	4121
3.4.21.62	13
3.4.21.88	435
3.4.21.89	162
3.4.21.92	3352
3.4.21.102	8
3.4.21.107	945
3.4.22.37	1
3.4.23.36	17
3.4.24.26	20
3.4.25.1	49
3.4.25.2	673
3.5.1.1	178
3.5.1.5	2507
3.5.1.9	6
3.5.1.10	219
3.5.1.18	423
3.5.1.23	1
3.5.1.25	14
3.5.1.28	73
3.5.1.29	2
3.5.1.42	47
3.5.1.47	18
3.5.1.49	11
3.5.1.88	208
3.5.1.96	1
3.5.1.97	5
3.5.1.103	4
3.5.1.107	11
3.5.1.110	28
3.5.1.115	27
3.5.1.118	2
3.5.2.3	198
3.5.2.5	6
3.5.2.6	15
3.5.3.1	5
3.5.3.7	75
3.5.3.11	50
3.5.3.17	236
3.5.3.23	70
3.5.3.24	1
3.5.4.1	43
3.5.4.2	244
3.5.4.3	30
3.5.4.5	12
3.5.4.11	2
3.5.4.13	637
3.5.4.16	197
3.5.4.25	410
3.5.4.32	320
3.5.4.33	77
3.5.5.1	1
3.5.5.7	4
3.5.99.6	14
3.5.99.10	8
3.6.1.1	2333
3.6.1.7	4
3.6.1.8	76
3.6.1.13	12
3.6.1.19	138
3.6.1.23	320
3.6.1.25	1
3.6.1.27	22
3.6.1.41	11
3.6.1.54	13
3.6.1.55	21
3.6.1.63	14
3.6.1.67	12
3.6.3.8	99
3.6.3.12	15
3.6.3.14	12694
3.6.3.17	41
3.6.3.19	472
3.6.3.20	335
3.6.3.27	165
3.6.3.31	822
3.6.3.32	1371
3.6.3.34	3
3.6.3.39	424
3.6.3.40	12
3.6.3.54	1212
3.6.4.12	4591
3.6.4.13	1727
3.6.5.n1	4034
3.7.1.17	4
3.7.1.21	2
3.7.1.22	55
3.8.1.3	35
3.8.1.5	127
3.9.1.2	4
4.1.1.2	4
4.1.1.3	26
4.1.1.8	32
4.1.1.11	62
4.1.1.18	6
4.1.1.19	1
4.1.1.20	405
4.1.1.23	234
4.1.1.31	525
4.1.1.32	152
4.1.1.37	595
4.1.1.39	1797
4.1.1.41	1
4.1.1.47	2
4.1.1.48	119
4.1.1.49	1054
4.1.1.50	88
4.1.1.61	39
4.1.1.70	4
4.1.1.81	1
4.1.1.85	1
4.1.1.87	1
4.1.2.4	19
4.1.2.13	265
4.1.2.17	9
4.1.2.20	1
4.1.2.25	2
4.1.2.40	2
4.1.2.50	19
4.1.2.53	9
4.1.3.1	1489
4.1.3.17	20
4.1.3.27	1048
4.1.3.30	213
4.1.3.36	772
4.1.3.38	5
4.1.3.39	93
4.1.3.46	12
4.1.99.3	785
4.1.99.5	524
4.1.99.12	164
4.1.99.13	213
4.1.99.17	1466
4.1.99.18	51
4.1.99.19	66
4.2.1.1	45
4.2.1.2	2539
4.2.1.3	3557
4.2.1.6	30
4.2.1.7	53
4.2.1.8	197
4.2.1.10	451
4.2.1.11	3927
4.2.1.17	172
4.2.1.20	2747
4.2.1.24	1624
4.2.1.28	3
4.2.1.36	174
4.2.1.39	37
4.2.1.40	5
4.2.1.42	23
4.2.1.44	12
4.2.1.45	164
4.2.1.46	1139
4.2.1.47	3012
4.2.1.59	147
4.2.1.68	54
4.2.1.70	85
4.2.1.77	105
4.2.1.80	2
4.2.1.81	20
4.2.1.83	9
4.2.1.90	7
4.2.1.96	24
4.2.1.104	7
4.2.1.113	3
4.2.1.115	624
4.2.1.118	1
4.2.1.119	13
4.2.1.126	134
4.2.1.131	11
4.2.1.135	177
