epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,00:58
epoch,train_loss,valid_loss,accuracy,time
0,10.122990,9.947773,0.007654,07:49
1,9.461367,9.499736,0.007654,07:49
epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.466781,1.460902,0.321887,09:44
1,1.409408,1.405672,0.350896,09:44
epoch,train_loss,valid_loss,accuracy,time
0,13.037393,#na#,00:10
epoch,train_loss,valid_loss,accuracy,time
0,1.444907,1.441360,0.330939,09:43
1,1.406369,1.398794,0.359426,09:43
