
epoch,train_loss,valid_loss,accuracy,time
1,1.513361,1.443402,0.209162,00:14
2,1.473714,1.442480,0.207369,00:13
3,1.457807,1.440402,0.207375,00:13
epoch,train_loss,valid_loss,accuracy,time
0,1.460039,1.407957,0.309507,00:45
1,1.392988,1.379506,0.330684,00:45
2,1.371214,1.355440,0.348171,00:45
3,1.362808,1.352787,0.351044,00:45
epoch,train_loss,valid_loss,accuracy,time
0,1.752617,1.541294,0.288277,00:42
1,1.569592,1.459185,0.246773,00:41
2,1.498021,1.437268,0.303617,00:41
3,1.465249,1.438004,0.288395,00:41
epoch,train_loss,valid_loss,accuracy,time
0,1.540488,1.443655,0.297969,00:15
1,1.424970,1.398740,0.321337,00:15
2,1.392744,1.378959,0.342296,00:15
3,1.382491,1.369453,0.346751,00:15
epoch,train_loss,valid_loss,accuracy,time
0,1.619414,1.478255,0.287641,01:09
1,1.503608,1.448748,0.287912,01:09
2,1.466874,1.449003,0.209924,01:08
3,1.449733,1.444358,0.221758,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.550560,1.446605,0.287441,01:09
1,1.472781,1.433469,0.207433,01:08
2,1.446412,1.434162,0.207433,01:08
3,1.437039,1.432296,0.207637,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.512684,1.428269,0.265496,00:08
1,1.441877,1.402600,0.301578,00:08
2,1.410203,1.395599,0.310527,00:08
3,1.398811,1.390091,0.316112,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.529790,1.455046,0.267867,01:09
1,1.458270,1.432710,0.211621,01:08
2,1.447429,1.438928,0.212029,01:08
3,1.444126,1.436487,0.216905,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.471432,1.421969,0.293194,00:19
1,1.403581,1.379355,0.329431,00:19
2,1.383671,1.372082,0.334245,00:20
3,1.377644,1.364942,0.343809,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.624513,1.497073,0.207224,01:09
1,1.482756,1.435279,0.209319,01:08
2,1.452027,1.432616,0.207224,01:08
3,1.445869,1.430006,0.209319,01:08
epoch,train_loss,valid_loss,accuracy,time
0,1.523660,1.454266,0.207641,00:22
1,1.678643,1.441520,0.209670,00:21
2,1.515419,1.440659,0.209253,00:21
3,1.468638,1.439628,0.207439,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.616520,1.441681,0.281578,00:07
1,1.491789,1.423965,0.253475,00:07
2,1.449786,1.423008,0.260330,00:07
3,1.431844,1.423058,0.263936,00:07
epoch,train_loss,valid_loss,accuracy,time
0,1.665183,1.475235,0.279269,00:08
1,1.496969,1.447033,0.260007,00:08
2,1.445011,1.416557,0.309102,00:08
3,1.427194,1.415041,0.308592,00:08
epoch,train_loss,valid_loss,accuracy,time
0,1.517196,1.444776,0.207222,00:43
1,1.438873,1.424826,0.251966,00:43
2,1.410182,1.380791,0.326986,00:43
