epoch,train_loss,valid_loss,accuracy,time
0,1.367789,1.355880,0.352769,04:06
1,1.339344,1.337166,0.363905,04:05
2,1.338662,1.331874,0.368519,04:05
3,1.329345,1.328090,0.371072,04:05
4,1.323570,1.324617,0.372355,04:05
epoch,train_loss,valid_loss,accuracy,time
0,1.367699,1.355928,0.352769,04:05
1,1.340594,1.337040,0.363905,04:05
2,1.331909,1.331433,0.368519,04:05
3,1.328906,1.328109,0.371072,04:05
4,1.323824,1.324529,0.372355,04:05
