epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
0,1.338242,1.344192,0.357211,04:24
1,1.332252,1.332613,0.366977,04:25
2,1.330282,1.332988,0.366665,04:25
3,1.325573,1.327121,0.371131,04:24
4,1.323425,1.325934,0.371729,04:25
epoch,train_loss,valid_loss,accuracy,time
0,1.336364,1.344720,0.357211,04:25
1,1.333350,1.332713,0.366977,04:25
2,1.331721,1.333003,0.366665,04:24
3,1.326480,1.327278,0.371131,04:25
4,1.323611,1.326084,0.371729,04:25
epoch,train_loss,valid_loss,accuracy,time
0,5.767443,#na#,00:59
epoch,train_loss,valid_loss,accuracy,time
0,5.830410,#na#,00:59
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
0,5.522519,#na#,00:58
epoch,train_loss,valid_loss,accuracy,time
0,5.649639,#na#,01:00
epoch,train_loss,valid_loss,accuracy,time
0,1.336850,1.335715,0.364862,04:02
1,1.328876,1.330755,0.368477,04:02
epoch,train_loss,valid_loss,accuracy,time
0,1.336096,1.335707,0.364862,04:02
1,1.329082,1.330753,0.368477,04:02
epoch,train_loss,valid_loss,accuracy,time
0,1.329077,1.333565,0.367762,03:48
1,1.329517,1.332497,0.367934,03:48
epoch,train_loss,valid_loss,accuracy,time
0,1.331029,1.332879,0.367762,03:48
1,1.329158,1.331667,0.367934,03:48
epoch,train_loss,valid_loss,accuracy,time
0,1.329618,1.333677,0.367478,03:56
1,1.324764,1.328052,0.370613,03:56
epoch,train_loss,valid_loss,accuracy,time
0,1.327570,1.333827,0.367478,03:56
1,1.324450,1.328445,0.370613,03:56
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
0,1.337723,#na#,06:53
1,1.329762,#na#,02:48
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
