epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,03:23
epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,03:25
epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
0,1.431290,1.435187,0.242960,1:03:28
1,nan,nan,0.002297,1:03:11
2,nan,nan,0.002297,1:02:57
3,nan,nan,0.002297,1:02:58
4,nan,nan,0.002297,1:02:58
5,nan,nan,0.002297,1:02:58
6,nan,nan,0.002297,1:02:58
7,nan,nan,0.002297,1:02:57
8,nan,nan,0.002297,1:02:58
9,nan,nan,0.002297,1:02:58
epoch,train_loss,valid_loss,accuracy,time
0,1.433638,1.435613,0.242960,1:03:27
1,nan,nan,0.002297,1:03:12
2,nan,nan,0.002297,1:02:57
3,nan,nan,0.002297,1:02:58
4,nan,nan,0.002297,1:02:58
5,nan,nan,0.002297,1:02:58
6,nan,nan,0.002297,1:02:58
7,nan,nan,0.002297,1:02:57
8,nan,nan,0.002297,1:02:58
9,nan,nan,0.002297,1:02:58
epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,01:45
epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,01:46
