epoch,train_loss,valid_loss,accuracy,time
0,8.663923,#na#,00:10
epoch,train_loss,valid_loss,accuracy,time
0,1.449706,1.440939,0.329908,09:43
1,1.404963,1.397965,0.359893,09:43
epoch,train_loss,valid_loss,accuracy,time
0,5.884856,#na#,00:16
epoch,train_loss,valid_loss,accuracy,time
0,1.403801,1.398445,0.359164,08:29
1,1.407002,1.400768,0.356867,08:29
2,1.409551,1.404996,0.354956,08:29
3,1.411131,1.405546,0.353493,08:28
4,1.409467,1.404104,0.354253,08:29
5,1.409740,1.400947,0.355999,08:29
6,1.403311,1.398621,0.358371,08:28
7,1.401806,1.396669,0.358716,08:28
8,1.396742,1.393287,0.361405,08:30
9,1.393814,1.390426,0.364060,08:30
10,1.386784,1.388554,0.364800,08:28
11,1.383860,1.386682,0.366777,08:29
12,1.380381,1.384482,0.368690,08:29
13,1.372349,1.383275,0.369497,08:29
14,1.367912,1.381891,0.370879,08:29
15,1.359931,1.381779,0.371324,08:30
16,1.355726,1.381946,0.371567,08:30
17,1.349565,1.382734,0.371541,08:28
18,1.346546,1.383259,0.371449,08:29
19,1.341576,1.383714,0.371351,08:29
