epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,03:25
epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,03:27
epoch,train_loss,valid_loss,accuracy,time
0,nan,nan,0.002297,1:03:14
1,nan,nan,0.002297,1:02:44
2,nan,nan,0.002297,1:02:44
3,nan,nan,0.002297,1:02:44
4,nan,nan,0.002297,1:02:44
5,nan,nan,0.002297,1:02:44
6,nan,nan,0.002297,1:02:43
7,nan,nan,0.002297,1:02:44
8,nan,nan,0.002297,1:02:43
9,nan,nan,0.002297,1:02:43
epoch,train_loss,valid_loss,accuracy,time
0,nan,nan,0.002297,1:03:13
1,nan,nan,0.002297,1:02:44
2,nan,nan,0.002297,1:02:44
3,nan,nan,0.002297,1:02:44
4,nan,nan,0.002297,1:02:44
5,nan,nan,0.002297,1:02:44
6,nan,nan,0.002297,1:02:43
7,nan,nan,0.002297,1:02:44
8,nan,nan,0.002297,1:02:43
9,nan,nan,0.002297,1:02:43
