epoch,train_loss,valid_loss,accuracy,time
0,1.361096,1.360164,0.348197,04:05
1,1.340454,1.342244,0.360310,04:05
2,1.334558,1.333179,0.366985,04:05
3,1.327430,1.328635,0.370504,04:04
4,1.324696,1.326187,0.371612,04:04
epoch,train_loss,valid_loss,accuracy,time
0,1.361239,1.360460,0.348197,04:05
1,1.341519,1.342404,0.360310,04:05
2,1.337640,1.333117,0.366985,04:05
3,1.327389,1.328539,0.370504,04:05
4,1.324467,1.326005,0.371612,04:04
