6.1.1.12|6.1.1.23	2160
5.4.4.3|6.3.1.2	1804
1.2.1.20|1.2.1.79	1008
3.6.3.19|3.6.3.20	1031
2.3.1.179|2.3.1.41	446
1.2.1.12|1.2.1.59	1214
4.2.1.150|4.2.1.17	100
1.10.3.10|1.10.3.14	126
3.6.3.54|3.6.3.8	122
3.6.3.31|3.6.3.39	87
2.5.1.31|2.5.1.86	197
2.3.1.16|2.3.1.9	299
1.3.5.1|1.3.5.4	335
1.2.1.69|1.2.1.8	258
1.2.1.19|1.2.1.8	265
1.2.1.19|1.2.1.69	290
4.2.1.39|4.2.1.8	58
4.2.1.149|4.2.1.17	11
3.6.3.31|3.6.3.32	149
3.6.3.27|3.6.3.32	84
3.6.3.27|3.6.3.31	211
2.7.2.1|2.7.2.15	16
2.6.1.85|4.1.3.27	308
2.6.1.2|2.6.1.83	56
2.5.1.86|2.5.1.88	127
2.5.1.48|4.4.1.8	40
2.5.1.31|2.5.1.88	221
2.4.2.2|2.4.2.4	93
2.3.1.182|2.3.3.13	68
1.3.1.44|1.3.1.9	18
1.2.1.69|1.2.1.79	23
1.1.1.85|1.1.1.87	522
6.2.1.3|6.2.1.41	44
6.1.1.23|6.1.1.6	33
6.1.1.12|6.1.1.6	11
4.4.1.15|4.4.1.25	65
4.2.1.77|5.1.1.8	250
3.5.3.17|3.5.3.7	132
3.5.3.11|3.5.3.7	118
3.5.3.11|3.5.3.17	95
1.3.8.10|1.3.8.11	8
1.2.1.79|1.2.1.8	39
1.2.1.20|1.2.1.8	30
1.1.1.42|1.1.1.87	77
1.1.1.343|1.1.1.44	100
3.6.3.20|3.6.3.31	188
3.6.3.19|3.6.3.31	238
3.6.3.12|3.6.3.8	42
3.6.3.12|3.6.3.54	67
1.5.1.21|1.5.1.49	39
1.2.1.59|1.2.1.72	49
1.2.1.19|1.2.1.5	127
1.2.1.12|1.2.1.72	79
1.17.7.1|1.17.7.3	70
1.14.14.1|1.8.1.2	5
1.1.1.83|1.1.1.87	143
1.1.1.83|1.1.1.85	196
1.1.1.338|1.5.1.49	6
2.5.1.31|2.5.1.68	228
3.6.3.27|3.6.3.39	26
2.6.1.62|2.6.1.82	34
2.6.1.18|2.6.1.48	23
2.6.1.105|2.6.1.82	17
2.6.1.105|2.6.1.62	65
2.6.1.19|2.6.1.48	25
1.2.1.5|1.2.1.69	121
1.1.1.23|1.1.1.308	106
6.2.1.3|6.2.1.44	97
4.1.3.36|4.2.1.17	15
2.7.8.31|2.7.8.36	94
2.6.1.81|2.6.1.82	19
2.6.1.102|2.6.1.87	2
2.3.1.12|2.3.1.61	8
1.20.4.1|3.1.3.48	20
1.2.1.5|1.2.1.8	106
1.2.1.3|1.2.1.8	46
4.2.1.2|4.3.1.1	62
4.1.3.36|4.2.1.150	6
2.7.1.4|2.7.1.59	2
2.1.3.3|2.1.3.6	187
1.2.1.19|1.2.1.79	23
5.4.3.2|5.4.3.9	8
1.14.13.171|1.14.13.92	30
3.6.3.32|3.6.3.39	28
3.6.3.20|3.6.3.39	7
2.5.1.68|2.5.1.88	88
2.5.1.68|2.5.1.86	117
4.2.1.115|5.1.3.2	24
3.6.3.20|3.6.3.27	7
3.6.3.19|3.6.3.27	7
2.6.1.13|2.6.1.62	8
2.6.1.102|2.6.1.34	3
2.3.1.241|2.3.1.242	7
3.5.4.3|3.5.4.33	2
2.6.1.48|2.6.1.81	5
2.6.1.18|2.6.1.81	2
1.3.5.4|1.4.3.16	14
1.12.2.1|1.12.99.6	11
1.1.1.100|1.1.1.36	24
1.1.1.100|1.1.1.107	23
6.2.1.18|6.2.1.5	14
4.2.1.149|4.2.1.150	19
1.1.1.42|1.1.1.85	52
1.4.1.2|1.4.1.3	50
1.2.1.3|1.2.1.79	17
1.2.1.20|1.2.1.3	6
1.4.1.1|1.6.1.2	24
1.1.1.100|1.3.1.9	2
6.2.1.1|6.2.1.32	1
4.2.1.6|4.2.1.8	24
4.2.1.39|4.2.1.6	32
2.6.1.62|2.6.1.81	8
1.2.1.16|1.2.1.92	2
2.6.1.102|2.6.1.98	12
3.1.3.48|3.9.1.2	1
2.1.3.6|2.1.3.9	2
2.1.3.3|2.1.3.9	3
4.1.3.36|4.2.1.149	3
2.3.3.13|4.1.3.39	3
1.1.1.100|1.1.1.311	15
6.3.2.45|6.3.2.8	1
6.2.1.1|6.2.1.3	9
2.4.1.15|2.4.1.213	2
4.2.1.6|4.2.1.90	5
4.2.1.39|4.2.1.90	5
2.6.1.18|2.6.1.62	14
1.10.3.10|1.9.3.1	3
3.6.3.20|3.6.3.32	4
3.6.3.19|3.6.3.32	11
4.2.1.8|4.2.1.90	1
2.6.1.87|4.2.1.144	1
2.6.1.81|5.4.3.8	2
2.6.1.104|2.6.1.87	1
2.6.1.102|2.6.1.104	1
6.3.2.13|6.3.2.7	10
2.7.8.37|3.6.3.39	1
2.7.8.37|3.6.3.31	2
1.3.1.31|1.6.99.1	3
4.3.1.23|4.3.1.24	1
1.2.1.3|1.2.1.69	3
1.2.1.16|1.2.1.79	6
1.1.1.100|1.1.1.325	1
2.5.1.101|2.5.1.97	1
1.2.1.20|1.2.1.69	7
2.7.7.24|2.7.7.27	1
1.1.5.6|1.17.1.9	2
1.2.1.79|1.2.1.92	3
1.2.1.20|1.2.1.92	3
6.2.1.26|6.2.1.3	6
2.6.1.59|2.6.1.87	1
2.8.3.16|2.8.3.19	3
2.6.1.13|2.6.1.82	6
2.6.1.48|2.6.1.62	4
2.6.1.13|2.6.1.48	1
2.6.1.105|2.6.1.48	2
2.6.1.105|2.6.1.13	1
1.17.1.9|1.2.2.3	1
1.1.5.6|1.2.2.3	1
1.3.5.1|1.4.3.16	2
1.1.1.298|1.1.1.313	6
2.2.1.6|4.1.1.47	6
1.3.8.2|1.3.99.28	2
1.2.1.5|1.2.1.79	8
1.2.1.20|1.2.1.5	5
1.1.1.27|1.1.1.37	1
2.5.1.30|2.5.1.90	2
1.3.5.4|1.3.99.33	6
3.1.1.1|3.1.1.5	11
4.2.1.135|5.1.3.2	1
3.6.1.55|3.6.1.65	1
2.6.1.48|2.6.1.82	2
1.2.1.19|1.2.1.20	7
3.2.1.183|3.2.1.184	6
2.8.4.4|2.8.4.5	5
1.1.1.100|1.1.1.127	1
2.6.1.59|2.6.1.98	2
3.6.3.19|3.6.3.39	2
1.18.6.1|1.3.7.7	3
1.1.1.107|1.1.1.311	6
2.7.7.43|2.7.7.82	1
6.2.1.26|6.2.1.41	5
2.3.1.179|4.1.1.87	1
1.1.1.100|1.3.1.104	1
2.7.8.37|3.6.3.27	1
2.3.3.8|6.2.1.5	2
1.2.1.3|1.2.1.88	1
1.21.98.1|2.5.1.120	2
2.4.1.319|2.4.1.320	2
5.4.3.3|5.4.3.4	2
1.3.1.104|1.3.1.9	1
2.1.2.2|3.5.1.10	1
1.2.1.3|1.2.1.5	1
1.2.1.8|1.2.1.88	1
1.2.1.19|1.2.1.88	1
1.1.1.100|1.1.1.30	1
4.2.1.46|5.1.3.25	3
2.6.1.105|2.6.1.81	1
1.2.1.8|1.2.1.92	1
4.2.1.17|5.3.3.18	1
2.6.1.102|4.2.1.144	1
5.1.1.20|5.5.1.25	1
2.7.1.11|2.7.1.90	1
4.2.1.42|5.5.1.25	1
6.2.1.41|6.2.1.44	1
4.2.1.115|4.2.1.135	1
