6.1.1.12|6.1.1.23	893
5.4.4.3|6.3.1.2	808
1.2.1.12|1.2.1.59	450
1.1.1.85|1.1.1.87	289
4.2.1.77|5.1.1.8	189
3.6.3.19|3.6.3.20	574
1.1.1.83|1.1.1.87	85
1.1.1.83|1.1.1.85	115
4.2.1.150|4.2.1.17	90
3.6.3.31|3.6.3.39	51
3.6.3.31|3.6.3.32	99
3.6.3.27|3.6.3.32	53
3.6.3.27|3.6.3.31	84
2.5.1.31|2.5.1.68	121
2.4.2.2|2.4.2.4	57
2.3.1.179|2.3.1.41	180
2.3.1.16|2.3.1.9	170
6.2.1.3|6.2.1.44	59
3.6.3.32|3.6.3.39	23
3.6.3.27|3.6.3.39	15
3.5.3.17|3.5.3.7	92
2.7.8.31|2.7.8.36	40
2.6.1.85|4.1.3.27	187
2.6.1.2|2.6.1.83	12
2.1.3.3|2.1.3.6	118
1.4.1.1|1.6.1.2	7
1.3.1.31|1.6.99.1	1
1.2.1.69|1.2.1.8	100
1.2.1.19|1.2.1.69	138
1.1.5.6|1.2.2.3	9
1.1.5.6|1.17.1.9	8
1.2.1.20|1.2.1.79	487
1.3.5.1|1.3.5.4	170
3.6.3.19|3.6.3.31	173
1.1.1.23|1.1.1.308	65
3.6.3.54|3.6.3.8	74
3.6.3.20|3.6.3.39	9
3.6.3.20|3.6.3.31	148
2.5.1.68|2.5.1.86	74
2.5.1.31|2.5.1.88	89
2.5.1.31|2.5.1.86	96
1.4.1.2|1.4.1.3	21
1.2.1.79|1.2.1.8	24
1.2.1.3|1.2.1.69	2
1.2.1.20|1.2.1.8	21
1.2.1.12|1.2.1.72	30
1.10.3.10|1.10.3.14	26
1.2.1.19|1.2.1.8	107
4.2.1.2|4.3.1.1	45
1.20.4.1|3.1.3.48	6
1.2.1.19|1.2.1.5	51
6.1.1.23|6.1.1.6	7
6.1.1.12|6.1.1.6	2
3.5.3.11|3.5.3.7	66
3.5.3.11|3.5.3.17	57
2.7.8.37|3.6.3.20	1
2.7.8.37|3.6.3.19	1
2.6.1.81|2.6.1.82	6
2.6.1.102|2.6.1.59	2
