epoch,train_loss,valid_loss,accuracy,time
0,1.871875,#na#,00:00
epoch,train_loss,valid_loss,accuracy,time
0,1.773785,1.805189,0.222222,00:00
epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,01:58
epoch,train_loss,valid_loss,accuracy,time
0,1.325054,1.180593,0.540182,1:05:29
epoch,train_loss,valid_loss,accuracy,time
0,1.313887,1.147613,0.535816,1:08:56
epoch,train_loss,valid_loss,accuracy,time
0,1.257492,1.068405,0.563054,1:02:33
epoch,train_loss,valid_loss,accuracy,time
0,6.845288,#na#,01:57
epoch,train_loss,valid_loss,accuracy,time
0,1.462897,1.401739,0.386214,1:03:28
epoch,train_loss,valid_loss,accuracy,time
0,1.246241,1.098785,0.561401,1:03:48
epoch,train_loss,valid_loss,accuracy,time
0,1.504970,1.486075,0.285357,1:09:06
epoch,train_loss,valid_loss,accuracy,time
0,1.788527,1.788559,0.190807,1:04:05
epoch,train_loss,valid_loss,accuracy,time
0,1.181882,1.117827,0.562673,1:03:00
epoch,train_loss,valid_loss,accuracy,time
0,1.432492,1.396623,0.354976,1:04:26
epoch,train_loss,valid_loss,accuracy,time
0,1.009982,1.014525,0.564472,1:08:57
epoch,train_loss,valid_loss,accuracy,time
0,0.912404,0.923761,0.599866,1:06:19
