ksize,stride,n_layers,n_hid,drop_mult,wd,moms,emb_sz,bptt,lrate,bs,accuracy
1,1,2,576,0.1,0.001,(0.98, 0.9),128,125,0.002,512,0.3207353949546814
1,1,4,1152,1.0,0.001,(0.9, 0.8),128,75,0.01,512,0.0038601767737418413
1,1,4,1152,1.0,0.001,(0.9, 0.8),128,75,0.01,512,0.0038601767737418413
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,100,0.01,512,0.2531660199165344
1,1,4,1152,0.1,0.001,(0.98, 0.9),104,100,0.01,512,0.2531660199165344
1,1,2,1152,1.0,0.1,(0.98, 0.9),128,125,0.002,1024,0.31940484046936035
1,1,2,1152,1.0,0.1,(0.98, 0.9),128,125,0.002,1024,0.31940484046936035
1,1,4,576,0.1,0.001,(0.98, 0.9),56,125,0.005,512,0.25351759791374207
1,1,4,576,0.1,0.001,(0.98, 0.9),56,125,0.005,512,0.25351759791374207
1,1,2,1152,1.0,0.001,(0.8, 0.7),104,75,0.002,512,0.325019508600235
1,1,2,1152,1.0,0.001,(0.8, 0.7),104,75,0.002,512,0.325019508600235
1,1,3,576,1.0,0.01,(0.98, 0.9),104,125,0.01,512,0.30650147795677185
1,1,3,576,1.0,0.01,(0.98, 0.9),104,125,0.01,512,0.30650147795677185
1,1,3,576,0.1,0.01,(0.98, 0.9),128,125,0.01,512,0.2535747289657593
1,1,3,576,0.1,0.01,(0.98, 0.9),128,125,0.01,512,0.2535747289657593
1,1,3,1152,1.0,0.1,(0.98, 0.9),128,125,0.005,1024,0.25358057022094727
1,1,3,1152,1.0,0.1,(0.98, 0.9),128,125,0.005,1024,0.25358057022094727
1,1,3,1152,0.1,0.01,(0.98, 0.9),128,100,0.005,1024,0.2535136640071869
1,1,3,1152,0.1,0.01,(0.98, 0.9),128,100,0.005,1024,0.2535136640071869
1,1,2,576,1.0,0.1,(0.98, 0.9),104,75,0.01,1024,0.32268333435058594
1,1,2,576,1.0,0.1,(0.98, 0.9),104,75,0.01,1024,0.32268333435058594
1,1,4,576,0.1,0.1,(0.9, 0.8),128,125,0.01,512,0.25391456484794617
1,1,4,576,0.1,0.1,(0.9, 0.8),128,125,0.01,512,0.25391456484794617
1,1,3,576,1.0,0.01,(0.98, 0.9),104,125,0.01,1024,0.2624243199825287
1,1,3,576,1.0,0.01,(0.98, 0.9),104,125,0.01,1024,0.2624243199825287
1,1,2,576,0.1,0.1,(0.8, 0.7),56,125,0.01,512,0.31730762124061584
1,1,2,576,0.1,0.1,(0.8, 0.7),56,125,0.01,512,0.31730762124061584
1,1,2,1152,1.0,0.001,(0.98, 0.9),128,75,0.005,512,0.33108872175216675
1,1,2,1152,1.0,0.001,(0.98, 0.9),128,75,0.005,512,0.33108872175216675
1,1,4,1152,0.1,0.001,(0.98, 0.9),56,100,0.01,512,0.25355127453804016
1,1,4,1152,0.1,0.001,(0.98, 0.9),56,100,0.01,512,0.25355127453804016
1,1,4,576,1.0,0.1,(0.98, 0.9),56,100,0.01,1024,0.2976030111312866
1,1,4,576,1.0,0.1,(0.98, 0.9),56,100,0.01,1024,0.2976030111312866
1,1,3,576,1.0,0.001,(0.8, 0.7),128,75,0.01,512,0.25309693813323975
1,1,3,576,1.0,0.001,(0.8, 0.7),128,75,0.01,512,0.25309693813323975
1,1,2,1152,1.0,0.001,(0.98, 0.9),128,75,0.005,512,0.3372005820274353
1,1,2,1152,1.0,0.001,(0.98, 0.9),128,75,0.005,512,0.3372005820274353
1,1,2,576,0.1,0.1,(0.8, 0.7),104,125,0.01,512,0.32590872049331665
1,1,2,576,0.1,0.1,(0.8, 0.7),104,125,0.01,512,0.32590872049331665
1,1,3,1152,1.0,0.001,(0.9, 0.8),128,75,0.002,512,0.3195948302745819
1,1,3,1152,1.0,0.001,(0.9, 0.8),128,75,0.002,512,0.3195948302745819
1,1,2,576,0.1,0.001,(0.8, 0.7),56,75,0.005,512,0.32508713006973267
1,1,2,576,0.1,0.001,(0.8, 0.7),56,75,0.005,512,0.32508713006973267
1,1,2,576,0.1,0.01,(0.9, 0.8),56,100,0.002,512,0.3194970488548279
1,1,2,576,0.1,0.01,(0.9, 0.8),56,100,0.002,512,0.3194970488548279
1,1,2,576,0.1,0.1,(0.8, 0.7),104,125,0.002,512,0.3181249797344208
1,1,2,576,0.1,0.1,(0.8, 0.7),104,125,0.002,512,0.3181249797344208
1,1,4,576,0.1,0.1,(0.98, 0.9),104,100,0.01,1024,0.2531508803367615
1,1,4,576,0.1,0.1,(0.98, 0.9),104,100,0.01,1024,0.2531508803367615
1,1,3,1152,0.1,0.1,(0.8, 0.7),56,75,0.005,1024,0.2571834921836853
1,1,3,1152,0.1,0.1,(0.8, 0.7),56,75,0.005,1024,0.2571834921836853
1,1,3,1152,0.1,0.001,(0.98, 0.9),128,100,0.01,512,0.25355127453804016
1,1,3,1152,0.1,0.001,(0.98, 0.9),128,100,0.01,512,0.25355127453804016
1,1,4,1152,0.1,0.1,(0.98, 0.9),56,125,0.005,1024,0.25315040349960327
1,1,4,1152,0.1,0.1,(0.98, 0.9),56,125,0.005,1024,0.25315040349960327
1,1,2,1152,1.0,0.01,(0.98, 0.9),128,75,0.01,1024,0.3221474289894104
1,1,2,1152,1.0,0.01,(0.98, 0.9),128,75,0.01,1024,0.3221474289894104
1,1,3,576,1.0,0.001,(0.9, 0.8),104,100,0.01,512,0.25352543592453003
1,1,3,576,1.0,0.001,(0.9, 0.8),104,100,0.01,512,0.25352543592453003
1,1,2,576,0.1,0.001,(0.8, 0.7),128,75,0.01,1024,0.3040063977241516
1,1,2,576,0.1,0.001,(0.8, 0.7),128,75,0.01,1024,0.3040063977241516
1,1,3,1152,0.1,0.001,(0.98, 0.9),104,75,0.005,1024,0.25309497117996216
1,1,3,1152,0.1,0.001,(0.98, 0.9),104,75,0.005,1024,0.25309497117996216
1,1,4,576,1.0,0.1,(0.98, 0.9),104,100,0.002,1024,0.25358104705810547
1,1,4,576,1.0,0.1,(0.98, 0.9),104,100,0.002,1024,0.25358104705810547
1,1,2,1152,0.1,0.01,(0.9, 0.8),128,125,0.01,512,0.31888481974601746
1,1,2,1152,0.1,0.01,(0.9, 0.8),128,125,0.01,512,0.31888481974601746
1,1,3,1152,1.0,0.001,(0.9, 0.8),104,100,0.01,1024,0.25358104705810547
1,1,3,1152,1.0,0.001,(0.9, 0.8),104,100,0.01,1024,0.25358104705810547
1,1,2,576,0.1,0.1,(0.9, 0.8),128,100,0.002,1024,0.3155463933944702
1,1,2,576,0.1,0.1,(0.9, 0.8),128,100,0.002,1024,0.3155463933944702
1,1,2,1152,0.1,0.001,(0.98, 0.9),56,100,0.01,1024,0.28218650817871094
1,1,2,1152,0.1,0.001,(0.98, 0.9),56,100,0.01,1024,0.28218650817871094
1,1,4,1152,0.1,0.01,(0.9, 0.8),128,125,0.002,512,0.29416507482528687
1,1,4,1152,0.1,0.01,(0.9, 0.8),128,125,0.002,512,0.29416507482528687
1,1,4,576,1.0,0.1,(0.98, 0.9),104,125,0.01,512,0.25300878286361694
1,1,4,576,1.0,0.1,(0.98, 0.9),104,125,0.01,512,0.25300878286361694
1,1,2,576,1.0,0.001,(0.98, 0.9),56,100,0.005,512,0.3251587152481079
1,1,2,576,1.0,0.001,(0.98, 0.9),56,100,0.005,512,0.3251587152481079
1,1,2,576,1.0,0.01,(0.8, 0.7),56,125,0.01,1024,0.28498634696006775
1,1,2,576,1.0,0.01,(0.8, 0.7),56,125,0.01,1024,0.28498634696006775
1,1,3,1152,0.1,0.01,(0.8, 0.7),128,100,0.01,1024,0.25319674611091614
1,1,3,1152,0.1,0.01,(0.8, 0.7),128,100,0.01,1024,0.25319674611091614
1,1,2,1152,1.0,0.01,(0.9, 0.8),104,125,0.005,1024,0.2840811014175415
1,1,2,1152,1.0,0.01,(0.9, 0.8),104,125,0.005,1024,0.2840811014175415
1,1,2,1152,0.1,0.01,(0.98, 0.9),128,75,0.005,512,0.33353158831596375
1,1,2,1152,0.1,0.01,(0.98, 0.9),128,75,0.005,512,0.33353158831596375
1,1,3,1152,1.0,0.01,(0.98, 0.9),128,100,0.005,1024,0.2535034120082855
1,1,3,1152,1.0,0.01,(0.98, 0.9),128,100,0.005,1024,0.2535034120082855
1,1,3,1152,0.1,0.01,(0.8, 0.7),128,100,0.01,512,0.2531660199165344
1,1,3,1152,0.1,0.01,(0.8, 0.7),128,100,0.01,512,0.2531660199165344
1,1,4,1152,0.1,0.01,(0.98, 0.9),104,100,0.005,1024,0.25321877002716064
1,1,4,1152,0.1,0.01,(0.98, 0.9),104,100,0.005,1024,0.25321877002716064
1,1,2,576,0.1,0.001,(0.9, 0.8),128,100,0.005,512,0.326418936252594
1,1,2,576,0.1,0.001,(0.9, 0.8),128,100,0.005,512,0.326418936252594
1,1,3,576,0.1,0.1,(0.9, 0.8),56,100,0.005,512,0.253468781709671
1,1,3,576,0.1,0.1,(0.9, 0.8),56,100,0.005,512,0.253468781709671
1,1,2,1152,0.1,0.001,(0.98, 0.9),128,100,0.01,1024,0.2978207767009735
1,1,2,1152,0.1,0.001,(0.98, 0.9),128,100,0.01,1024,0.2978207767009735
1,1,3,1152,0.1,0.01,(0.98, 0.9),56,75,0.002,1024,0.30573570728302
1,1,3,1152,0.1,0.01,(0.98, 0.9),56,75,0.002,1024,0.30573570728302
1,1,4,576,0.1,0.1,(0.98, 0.9),128,100,0.002,512,0.3007490038871765
1,1,4,576,0.1,0.1,(0.98, 0.9),128,100,0.002,512,0.3007490038871765
1,1,4,1152,0.1,0.001,(0.8, 0.7),104,125,0.005,512,0.25355130434036255
1,1,4,1152,0.1,0.001,(0.8, 0.7),104,125,0.005,512,0.25355130434036255
1,1,4,576,1.0,0.01,(0.98, 0.9),56,125,0.002,512,0.28745266795158386
1,1,4,576,1.0,0.01,(0.98, 0.9),56,125,0.002,512,0.28745266795158386
1,1,2,1152,1.0,0.01,(0.8, 0.7),104,125,0.01,512,0.3169819414615631
1,1,2,1152,1.0,0.01,(0.8, 0.7),104,125,0.01,512,0.3169819414615631
1,1,4,576,0.1,0.01,(0.8, 0.7),128,75,0.01,512,0.2535046339035034
1,1,4,576,0.1,0.01,(0.8, 0.7),128,75,0.01,512,0.2535046339035034
1,1,3,576,0.1,0.1,(0.8, 0.7),128,75,0.002,1024,0.2773868441581726
1,1,3,576,0.1,0.1,(0.8, 0.7),128,75,0.002,1024,0.2773868441581726
1,1,4,576,0.1,0.01,(0.9, 0.8),128,75,0.01,1024,0.25307992100715637
1,1,4,576,0.1,0.01,(0.9, 0.8),128,75,0.01,1024,0.25307992100715637
1,1,4,576,1.0,0.1,(0.8, 0.7),104,75,0.01,1024,0.2757377028465271
1,1,4,576,1.0,0.1,(0.8, 0.7),104,75,0.01,1024,0.2757377028465271
1,1,4,1152,1.0,0.01,(0.9, 0.8),128,75,0.01,1024,0.25376102328300476
1,1,4,1152,1.0,0.01,(0.9, 0.8),128,75,0.01,1024,0.25376102328300476
1,1,4,1152,0.1,0.1,(0.98, 0.9),128,125,0.002,1024,0.29639503359794617
1,1,4,1152,0.1,0.1,(0.98, 0.9),128,125,0.002,1024,0.29639503359794617
1,1,3,1152,0.1,0.1,(0.9, 0.8),128,75,0.005,512,0.28524887561798096
1,1,3,1152,0.1,0.1,(0.9, 0.8),128,75,0.005,512,0.28524887561798096
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,100,0.01,1024,0.25358301401138306
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,100,0.01,1024,0.25358301401138306
1,1,4,576,1.0,0.01,(0.98, 0.9),56,75,0.01,1024,0.25309497117996216
1,1,4,576,1.0,0.01,(0.98, 0.9),56,75,0.01,1024,0.25309497117996216
1,1,3,576,0.1,0.01,(0.8, 0.7),128,100,0.005,1024,0.2623281180858612
1,1,3,576,0.1,0.01,(0.8, 0.7),128,100,0.005,1024,0.2623281180858612
1,1,4,1152,1.0,0.01,(0.9, 0.8),56,125,0.002,512,0.2531664967536926
1,1,4,1152,1.0,0.01,(0.9, 0.8),56,125,0.002,512,0.2531664967536926
1,1,4,576,1.0,0.01,(0.9, 0.8),104,75,0.005,512,0.25427886843681335
1,1,4,576,1.0,0.01,(0.9, 0.8),104,75,0.005,512,0.25427886843681335
1,1,4,1152,0.1,0.001,(0.8, 0.7),56,100,0.01,512,0.253165066242218
1,1,4,1152,0.1,0.001,(0.8, 0.7),56,100,0.01,512,0.253165066242218
1,1,2,1152,1.0,0.1,(0.98, 0.9),128,100,0.005,1024,0.29225438833236694
1,1,2,1152,1.0,0.1,(0.98, 0.9),128,100,0.005,1024,0.29225438833236694
1,1,2,1152,1.0,0.1,(0.98, 0.9),128,125,0.01,512,0.3206850290298462
1,1,2,1152,1.0,0.1,(0.98, 0.9),128,125,0.01,512,0.3206850290298462
1,1,3,576,1.0,0.01,(0.9, 0.8),56,100,0.002,512,0.3069525957107544
1,1,3,576,1.0,0.01,(0.9, 0.8),56,100,0.002,512,0.3069525957107544
1,1,3,1152,1.0,0.01,(0.98, 0.9),128,100,0.01,512,0.25355127453804016
1,1,3,1152,1.0,0.01,(0.98, 0.9),128,100,0.01,512,0.25355127453804016
1,1,4,576,0.1,0.001,(0.98, 0.9),128,100,0.002,512,0.2983178496360779
1,1,4,576,0.1,0.001,(0.98, 0.9),128,100,0.002,512,0.2983178496360779
1,1,4,1152,0.1,0.1,(0.98, 0.9),104,75,0.005,1024,0.25309497117996216
1,1,4,1152,0.1,0.1,(0.98, 0.9),104,75,0.005,1024,0.25309497117996216
1,1,2,1152,0.1,0.01,(0.98, 0.9),104,100,0.002,1024,0.3120947480201721
1,1,2,1152,0.1,0.01,(0.98, 0.9),104,100,0.002,1024,0.3120947480201721
1,1,4,576,0.1,0.1,(0.98, 0.9),104,75,0.01,1024,0.2620127201080322
1,1,4,576,0.1,0.1,(0.98, 0.9),104,75,0.01,1024,0.2620127201080322
1,1,3,576,1.0,0.01,(0.98, 0.9),128,75,0.01,1024,0.3016616702079773
1,1,3,576,1.0,0.01,(0.98, 0.9),128,75,0.01,1024,0.3016616702079773
1,1,3,576,0.1,0.001,(0.8, 0.7),56,125,0.005,1024,0.3078867197036743
1,1,3,576,0.1,0.001,(0.8, 0.7),56,125,0.005,1024,0.3078867197036743
1,1,4,1152,1.0,0.1,(0.8, 0.7),56,75,0.005,512,0.2535071074962616
1,1,4,1152,1.0,0.1,(0.8, 0.7),56,75,0.005,512,0.2535071074962616
1,1,3,1152,1.0,0.1,(0.9, 0.8),104,125,0.005,512,0.0038710939697921276
1,1,3,1152,1.0,0.1,(0.9, 0.8),104,125,0.005,512,0.0038710939697921276
1,1,3,576,0.1,0.1,(0.8, 0.7),104,100,0.01,512,0.2635434567928314
1,1,3,576,0.1,0.1,(0.8, 0.7),104,100,0.01,512,0.2635434567928314
1,1,4,576,1.0,0.01,(0.9, 0.8),104,100,0.005,512,0.2531660199165344
1,1,4,576,1.0,0.01,(0.9, 0.8),104,100,0.005,512,0.2531660199165344
1,1,2,576,0.1,0.001,(0.9, 0.8),128,100,0.01,1024,0.3020634651184082
1,1,2,576,0.1,0.001,(0.9, 0.8),128,100,0.01,1024,0.3020634651184082
1,1,3,1152,1.0,0.1,(0.9, 0.8),128,125,0.005,512,0.25313428044319153
1,1,3,1152,1.0,0.1,(0.9, 0.8),128,125,0.005,512,0.25313428044319153
1,1,2,1152,1.0,0.1,(0.98, 0.9),56,100,0.002,512,0.3157358169555664
1,1,2,1152,1.0,0.1,(0.98, 0.9),56,100,0.002,512,0.3157358169555664
1,1,3,576,1.0,0.01,(0.9, 0.8),56,100,0.002,1024,0.29033201932907104
1,1,3,576,1.0,0.01,(0.9, 0.8),56,100,0.002,1024,0.29033201932907104
1,1,3,576,1.0,0.001,(0.8, 0.7),104,125,0.01,512,0.25355857610702515
1,1,3,576,1.0,0.001,(0.8, 0.7),104,125,0.01,512,0.25355857610702515
1,1,4,1152,0.1,0.1,(0.9, 0.8),104,75,0.005,1024,0.25282353162765503
1,1,4,1152,0.1,0.1,(0.9, 0.8),104,75,0.005,1024,0.25282353162765503
1,1,3,576,0.1,0.001,(0.8, 0.7),56,100,0.005,512,0.27684521675109863
1,1,3,576,0.1,0.001,(0.8, 0.7),56,100,0.005,512,0.27684521675109863
1,1,3,1152,1.0,0.001,(0.98, 0.9),56,125,0.01,512,0.25355517864227295
1,1,3,1152,1.0,0.001,(0.98, 0.9),56,125,0.01,512,0.25355517864227295
1,1,2,576,1.0,0.1,(0.8, 0.7),104,100,0.005,1024,0.31982421875
1,1,2,576,1.0,0.1,(0.8, 0.7),104,100,0.005,1024,0.31982421875
1,1,4,576,1.0,0.1,(0.9, 0.8),128,75,0.005,512,0.25350263714790344
1,1,4,576,1.0,0.1,(0.9, 0.8),128,75,0.005,512,0.25350263714790344
1,1,4,576,1.0,0.001,(0.9, 0.8),128,75,0.002,1024,0.3000055253505707
1,1,4,576,1.0,0.001,(0.9, 0.8),128,75,0.002,1024,0.3000055253505707
1,1,3,576,0.1,0.1,(0.9, 0.8),56,75,0.005,512,0.3216451108455658
1,1,3,576,0.1,0.1,(0.9, 0.8),56,75,0.005,512,0.3216451108455658
1,1,3,576,1.0,0.001,(0.8, 0.7),128,125,0.005,512,0.0038710939697921276
1,1,3,576,1.0,0.001,(0.8, 0.7),128,125,0.005,512,0.0038710939697921276
1,1,3,1152,1.0,0.1,(0.98, 0.9),56,75,0.002,1024,0.2908959686756134
1,1,3,1152,1.0,0.1,(0.98, 0.9),56,75,0.002,1024,0.2908959686756134
1,1,3,1152,1.0,0.001,(0.9, 0.8),104,75,0.01,512,0.25303134322166443
1,1,3,1152,1.0,0.001,(0.9, 0.8),104,75,0.01,512,0.25303134322166443
1,1,4,576,1.0,0.001,(0.98, 0.9),56,125,0.002,512,0.29484033584594727
1,1,4,576,1.0,0.001,(0.98, 0.9),56,125,0.002,512,0.29484033584594727
1,1,3,576,1.0,0.1,(0.8, 0.7),56,75,0.002,512,0.31169575452804565
1,1,3,576,1.0,0.1,(0.8, 0.7),56,75,0.002,512,0.31169575452804565
1,1,4,1152,0.1,0.001,(0.9, 0.8),104,100,0.01,1024,0.25358057022094727
1,1,4,1152,0.1,0.001,(0.9, 0.8),104,100,0.01,1024,0.25358057022094727
1,1,3,576,0.1,0.001,(0.98, 0.9),104,75,0.01,1024,0.3171449303627014
1,1,3,576,0.1,0.001,(0.98, 0.9),104,75,0.01,1024,0.3171449303627014
1,1,2,576,1.0,0.1,(0.8, 0.7),56,75,0.01,1024,0.31941255927085876
1,1,2,576,1.0,0.1,(0.8, 0.7),56,75,0.01,1024,0.31941255927085876
1,1,2,576,0.1,0.001,(0.98, 0.9),128,125,0.005,512,0.3136870563030243
1,1,2,576,0.1,0.001,(0.98, 0.9),128,125,0.005,512,0.3136870563030243
1,1,3,1152,1.0,0.1,(0.9, 0.8),104,125,0.005,512,0.2531660199165344
1,1,3,1152,1.0,0.1,(0.9, 0.8),104,125,0.005,512,0.2531660199165344
1,1,3,1152,1.0,0.001,(0.98, 0.9),128,100,0.01,1024,0.25358057022094727
1,1,3,1152,1.0,0.001,(0.98, 0.9),128,100,0.01,1024,0.25358057022094727
1,1,2,576,1.0,0.001,(0.98, 0.9),104,100,0.005,512,0.32780712842941284
1,1,2,576,1.0,0.001,(0.98, 0.9),104,100,0.005,512,0.32780712842941284
1,1,4,576,0.1,0.01,(0.9, 0.8),104,75,0.002,512,0.2964222729206085
1,1,4,576,0.1,0.01,(0.9, 0.8),104,75,0.002,512,0.2964222729206085
1,1,3,1152,0.1,0.01,(0.98, 0.9),128,125,0.01,1024,0.2874760925769806
1,1,3,1152,0.1,0.01,(0.98, 0.9),128,125,0.01,1024,0.2874760925769806
1,1,3,1152,0.1,0.01,(0.98, 0.9),56,100,0.002,1024,0.2907167971134186
1,1,3,1152,0.1,0.01,(0.98, 0.9),56,100,0.002,1024,0.2907167971134186
1,1,4,576,0.1,0.001,(0.98, 0.9),128,100,0.005,1024,0.2598334848880768
1,1,4,576,0.1,0.001,(0.98, 0.9),128,100,0.005,1024,0.2598334848880768
1,1,4,1152,1.0,0.01,(0.9, 0.8),128,75,0.002,512,0.2535046339035034
1,1,4,1152,1.0,0.01,(0.9, 0.8),128,75,0.002,512,0.2535046339035034
1,1,3,576,0.1,0.1,(0.9, 0.8),56,100,0.01,1024,0.2531508803367615
1,1,3,576,0.1,0.1,(0.9, 0.8),56,100,0.01,1024,0.2531508803367615
1,1,3,1152,0.1,0.01,(0.9, 0.8),128,100,0.005,512,0.2531660199165344
1,1,3,1152,0.1,0.01,(0.9, 0.8),128,100,0.005,512,0.2531660199165344
1,1,4,576,1.0,0.001,(0.98, 0.9),104,125,0.005,512,0.253166526556015
1,1,4,576,1.0,0.001,(0.98, 0.9),104,125,0.005,512,0.253166526556015
1,1,3,576,1.0,0.1,(0.8, 0.7),104,75,0.002,1024,0.3040144443511963
1,1,3,576,1.0,0.1,(0.8, 0.7),104,75,0.002,1024,0.3040144443511963
1,1,4,576,0.1,0.001,(0.9, 0.8),104,100,0.005,512,0.2531733214855194
1,1,4,576,0.1,0.001,(0.9, 0.8),104,100,0.005,512,0.2531733214855194
1,1,4,576,0.1,0.1,(0.98, 0.9),104,100,0.005,1024,0.00383642571978271
1,1,4,576,0.1,0.1,(0.98, 0.9),104,100,0.005,1024,0.00383642571978271
1,1,3,1152,0.1,0.001,(0.98, 0.9),56,100,0.002,512,0.31539207696914673
1,1,3,1152,0.1,0.001,(0.98, 0.9),56,100,0.002,512,0.31539207696914673
1,1,4,576,0.1,0.1,(0.98, 0.9),56,100,0.002,1024,0.25684958696365356
1,1,4,576,0.1,0.1,(0.98, 0.9),56,100,0.002,1024,0.25684958696365356
1,1,4,1152,0.1,0.01,(0.9, 0.8),128,125,0.005,1024,0.25303858518600464
1,1,4,1152,0.1,0.01,(0.9, 0.8),128,125,0.005,1024,0.25303858518600464
1,1,3,576,1.0,0.1,(0.98, 0.9),56,125,0.01,512,0.3221357464790344
1,1,3,576,1.0,0.1,(0.98, 0.9),56,125,0.01,512,0.3221357464790344
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,75,0.01,512,0.2534995973110199
1,1,3,1152,1.0,0.001,(0.9, 0.8),56,75,0.01,512,0.2534995973110199
1,1,2,1152,0.1,0.1,(0.8, 0.7),56,100,0.002,1024,0.2751538157463074
1,1,2,1152,0.1,0.1,(0.8, 0.7),56,100,0.002,1024,0.2751538157463074
1,1,4,576,1.0,0.1,(0.8, 0.7),128,100,0.005,1024,0.2832011580467224
1,1,4,576,1.0,0.1,(0.8, 0.7),128,100,0.005,1024,0.2832011580467224
1,1,3,1152,0.1,0.01,(0.9, 0.8),56,75,0.002,1024,0.2774699628353119
1,1,3,1152,0.1,0.01,(0.9, 0.8),56,75,0.002,1024,0.2774699628353119
1,1,2,1152,0.1,0.01,(0.98, 0.9),128,75,0.002,512,0.3287044167518616
1,1,2,1152,0.1,0.01,(0.98, 0.9),128,75,0.002,512,0.3287044167518616
1,1,4,576,1.0,0.001,(0.8, 0.7),56,75,0.002,512,0.2996404469013214
1,1,4,576,1.0,0.001,(0.8, 0.7),56,75,0.002,512,0.2996404469013214
1,1,4,1152,0.1,0.001,(0.9, 0.8),104,125,0.005,512,0.25355130434036255
1,1,4,1152,0.1,0.001,(0.9, 0.8),104,125,0.005,512,0.25355130434036255
1,1,4,576,1.0,0.1,(0.8, 0.7),104,100,0.01,1024,0.2531459629535675
1,1,4,576,1.0,0.1,(0.8, 0.7),104,100,0.01,1024,0.2531459629535675
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,75,0.002,512,0.30760514736175537
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,75,0.002,512,0.30760514736175537
1,1,2,576,0.1,0.001,(0.8, 0.7),104,125,0.002,512,0.3168017268180847
1,1,2,576,0.1,0.001,(0.8, 0.7),104,125,0.002,512,0.3168017268180847
1,1,2,576,0.1,0.1,(0.98, 0.9),104,125,0.005,1024,0.3072563409805298
1,1,2,576,0.1,0.1,(0.98, 0.9),104,125,0.005,1024,0.3072563409805298
1,1,4,1152,0.1,0.001,(0.9, 0.8),128,75,0.005,1024,0.25349563360214233
1,1,4,1152,0.1,0.001,(0.9, 0.8),128,75,0.005,1024,0.25349563360214233
1,1,2,1152,1.0,0.01,(0.9, 0.8),128,125,0.002,512,0.31153953075408936
1,1,2,1152,1.0,0.01,(0.9, 0.8),128,125,0.002,512,0.31153953075408936
1,1,2,576,1.0,0.1,(0.8, 0.7),56,100,0.01,512,0.32039549946784973
1,1,2,576,1.0,0.1,(0.8, 0.7),56,100,0.01,512,0.32039549946784973
1,1,4,1152,1.0,0.001,(0.8, 0.7),104,125,0.002,1024,0.2535454034805298
1,1,4,1152,1.0,0.001,(0.8, 0.7),104,125,0.002,1024,0.2535454034805298
1,1,2,1152,1.0,0.01,(0.8, 0.7),56,100,0.01,1024,0.3100341856479645
1,1,2,1152,1.0,0.01,(0.8, 0.7),56,100,0.01,1024,0.3100341856479645
1,1,3,576,0.1,0.1,(0.98, 0.9),104,100,0.002,1024,0.29894334077835083
1,1,3,576,0.1,0.1,(0.98, 0.9),104,100,0.002,1024,0.29894334077835083
1,1,3,1152,1.0,0.001,(0.9, 0.8),104,75,0.01,1024,0.31837591528892517
1,1,3,1152,1.0,0.001,(0.9, 0.8),104,75,0.01,1024,0.31837591528892517
1,1,3,1152,0.1,0.1,(0.98, 0.9),104,75,0.002,512,0.3206880986690521
1,1,3,1152,0.1,0.1,(0.98, 0.9),104,75,0.002,512,0.3206880986690521
1,1,4,576,0.1,0.1,(0.9, 0.8),104,125,0.01,512,0.25355130434036255
1,1,4,576,0.1,0.1,(0.9, 0.8),104,125,0.01,512,0.25355130434036255
1,1,3,576,0.1,0.01,(0.8, 0.7),56,125,0.01,512,0.25315186381340027
1,1,3,576,0.1,0.01,(0.8, 0.7),56,125,0.01,512,0.25315186381340027
1,1,4,1152,1.0,0.1,(0.8, 0.7),56,125,0.005,512,0.2531660199165344
1,1,4,1152,1.0,0.1,(0.8, 0.7),56,125,0.005,512,0.2531660199165344
1,1,3,1152,0.1,0.001,(0.9, 0.8),128,125,0.005,1024,0.24686671793460846
1,1,3,1152,0.1,0.001,(0.9, 0.8),128,125,0.005,1024,0.24686671793460846
1,1,3,576,0.1,0.001,(0.9, 0.8),56,100,0.002,512,0.3057880997657776
1,1,3,576,0.1,0.001,(0.9, 0.8),56,100,0.002,512,0.3057880997657776
1,1,2,576,0.1,0.01,(0.98, 0.9),56,75,0.01,1024,0.31743738055229187
1,1,2,576,0.1,0.01,(0.98, 0.9),56,75,0.01,1024,0.31743738055229187
1,1,2,576,0.1,0.01,(0.9, 0.8),104,125,0.002,512,0.32224708795547485
1,1,2,576,0.1,0.01,(0.9, 0.8),104,125,0.002,512,0.32224708795547485
1,1,4,1152,0.1,0.001,(0.98, 0.9),128,75,0.002,512,0.31616637110710144
1,1,4,1152,0.1,0.001,(0.98, 0.9),128,75,0.002,512,0.31616637110710144
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,75,0.01,1024,0.2576732933521271
1,1,4,1152,1.0,0.001,(0.8, 0.7),128,75,0.01,1024,0.2576732933521271
1,1,3,576,1.0,0.1,(0.9, 0.8),56,125,0.01,1024,0.2599252760410309
1,1,3,576,1.0,0.1,(0.9, 0.8),56,125,0.01,1024,0.2599252760410309
1,1,2,1152,0.1,0.01,(0.98, 0.9),56,100,0.005,1024,0.29853853583335876
1,1,2,1152,0.1,0.01,(0.98, 0.9),56,100,0.005,1024,0.29853853583335876
1,1,3,1152,0.1,0.1,(0.8, 0.7),56,75,0.002,512,0.3150731325149536
1,1,3,1152,0.1,0.1,(0.8, 0.7),56,75,0.002,512,0.3150731325149536
