1.2.1.12|1.2.1.59	1153
3.6.3.19|3.6.3.20	827
1.2.1.20|1.2.1.79	714
6.1.1.12|6.1.1.23	2062
5.4.4.3|6.3.1.2	1365
3.6.3.20|3.6.3.31	156
1.3.5.1|1.3.5.4	271
4.2.1.150|4.2.1.17	149
3.6.3.31|3.6.3.32	143
3.6.3.19|3.6.3.31	186
2.3.1.179|2.3.1.41	401
2.3.1.16|2.3.1.9	328
1.2.1.19|1.2.1.8	287
1.10.3.10|1.10.3.14	162
1.1.1.83|1.1.1.85	170
4.2.1.2|4.3.1.1	61
3.6.3.54|3.6.3.8	243
3.6.3.27|3.6.3.32	80
3.6.3.27|3.6.3.31	218
3.6.3.20|3.6.3.32	6
3.5.3.17|3.5.3.7	83
3.1.3.48|3.9.1.2	1
2.6.1.87|2.6.1.98	5
2.6.1.85|4.1.3.27	293
2.6.1.102|2.6.1.98	13
2.6.1.102|2.6.1.87	5
2.5.1.31|2.5.1.88	200
2.1.3.3|2.1.3.6	215
1.4.1.2|1.4.1.3	97
1.3.5.4|1.4.3.16	40
1.2.1.69|1.2.1.8	282
1.2.1.19|1.2.1.69	304
1.17.1.10|1.7.99.4	2
1.1.1.85|1.1.1.87	438
1.1.1.83|1.1.1.87	127
4.2.1.77|5.1.1.8	186
3.6.3.32|3.6.3.39	23
3.6.3.31|3.6.3.39	68
2.5.1.86|2.5.1.88	97
2.5.1.31|2.5.1.86	156
2.5.1.31|2.5.1.68	203
2.4.2.2|2.4.2.4	100
1.3.1.44|1.3.1.9	25
1.2.1.79|1.2.1.8	37
1.2.1.3|1.2.1.8	45
1.2.1.20|1.2.1.8	26
1.14.14.1|1.8.1.2	11
1.10.3.10|1.9.3.1	3
1.1.1.343|1.1.1.44	116
4.2.1.39|4.2.1.8	96
3.6.3.12|3.6.3.54	92
2.5.1.68|2.5.1.88	75
1.1.1.42|1.1.1.87	83
6.2.1.26|6.2.1.3	11
4.2.1.39|4.2.1.6	57
4.2.1.149|4.2.1.17	35
4.2.1.115|5.1.3.2	35
3.6.3.12|3.6.3.8	69
2.6.1.81|2.6.1.82	12
1.2.1.5|1.2.1.8	94
1.2.1.5|1.2.1.69	91
1.2.1.19|1.2.1.5	92
1.17.7.1|1.17.7.3	60
1.12.2.1|1.12.99.6	24
1.1.1.42|1.1.1.85	49
1.1.1.100|1.1.1.311	9
2.7.2.1|2.7.2.15	42
2.7.1.11|2.7.1.90	2
1.1.1.23|1.1.1.308	97
3.6.3.19|3.6.3.39	3
2.6.1.48|2.6.1.81	8
2.6.1.105|2.6.1.62	44
2.3.1.182|2.3.3.13	49
3.5.3.11|3.5.3.7	66
4.4.1.15|4.4.1.25	56
4.2.1.39|4.2.1.90	8
3.5.3.11|3.5.3.17	45
1.2.1.16|1.2.1.79	24
1.5.1.21|1.5.1.49	16
4.2.1.149|4.2.1.150	38
3.6.3.27|3.6.3.39	13
2.5.1.68|2.5.1.86	94
2.5.1.48|4.4.1.8	17
1.1.1.100|1.1.1.107	22
1.1.1.298|1.1.1.313	6
6.2.1.3|6.2.1.44	69
2.4.1.11|2.4.1.250	3
