 
 --- mi-faser 1.58 (10/25/19) ---
    - [ DIAMOND v0.9.21 ] -
    - [ Database:database build:122 Sequences:2865 ] -
 
[1602798941.941099]      *** Running mifaser with up to 28 parallel thread(s)
[1602803557.952844]      *** Post-processing...
[1602799021.3935513]     *** Input: Uncompressed file ERR599076_cut20M.fastq
[1602799021.3936496]         Converting ERR599076_cut20M.fastq from fastq to fasta format...
[1602799097.4875264]         Getting input file statistics...
[1602799097.4885128]         Input file size: 3379MB
[1602799109.809689]          Input file reads: 20000000
[1602799112.0647686]         [Thread #1]    - [Thread #1] running on [1/28] CPUs
[1602799112.0648458]         [Thread #1]      Creating output directories...
[1602799112.0693932]         [Thread #1]      Translating reads...
[1602799127.7471516]         [Thread #1]      Running DIAMOND...
[1602799133.8171682]         [Thread #1]      Converting DIAMOND...
[1602799133.91389]           [Thread #1]      Parsing DIAMOND...
[1602799134.123568]          [Thread #1]      Annotating...
[1602799134.4058983]         [Thread #1]      Analyzing...
[1602799134.651778]          [Thread #1]      Create read mapping...
[1602799150.0484369]         [Thread #1]    - [Thread #1] finished
[1602799130.0555315]         [Thread #2]    - [Thread #2] running on [1/28] CPUs
[1602799130.0556204]         [Thread #2]      Creating output directories...
[1602799130.0596435]         [Thread #2]      Translating reads...
[1602799149.9578]            [Thread #2]      Running DIAMOND...
[1602799156.0342586]         [Thread #2]      Converting DIAMOND...
[1602799156.2537947]         [Thread #2]      Parsing DIAMOND...
[1602799156.388462]          [Thread #2]      Annotating...
[1602799156.7471824]         [Thread #2]      Analyzing...
[1602799156.819878]          [Thread #2]      Create read mapping...
[1602799171.6146905]         [Thread #2]    - [Thread #2] finished
[1602799152.4149005]         [Thread #3]    - [Thread #3] running on [1/28] CPUs
[1602799152.4149811]         [Thread #3]      Creating output directories...
[1602799152.4163117]         [Thread #3]      Translating reads...
[1602799171.5337048]         [Thread #3]      Running DIAMOND...
[1602799177.7194333]         [Thread #3]      Converting DIAMOND...
[1602799177.8534427]         [Thread #3]      Parsing DIAMOND...
[1602799177.9808598]         [Thread #3]      Annotating...
[1602799178.0640366]         [Thread #3]      Analyzing...
[1602799178.3530178]         [Thread #3]      Create read mapping...
[1602799193.0443501]         [Thread #3]    - [Thread #3] finished
[1602799173.7183]            [Thread #4]    - [Thread #4] running on [1/28] CPUs
[1602799173.718339]          [Thread #4]      Creating output directories...
[1602799173.7199523]         [Thread #4]      Translating reads...
[1602799193.0902357]         [Thread #4]      Running DIAMOND...
[1602799199.164681]          [Thread #4]      Converting DIAMOND...
[1602799199.2612991]         [Thread #4]      Parsing DIAMOND...
[1602799199.426761]          [Thread #4]      Annotating...
[1602799199.4926276]         [Thread #4]      Analyzing...
[1602799199.7925067]         [Thread #4]      Create read mapping...
[1602799214.2164562]         [Thread #4]    - [Thread #4] finished
