321375	8773
1.1.1.1	12
1.1.1.2	44
1.1.1.18	97
1.1.1.22	274
1.1.1.23	750
1.1.1.25	27
1.1.1.27	4
1.1.1.30	14
1.1.1.36	25
1.1.1.37	1422
1.1.1.42	1447
1.1.1.44	442
1.1.1.49	321
1.1.1.53	7
1.1.1.60	12
1.1.1.81	26
1.1.1.83	237
1.1.1.85	989
1.1.1.86	222
1.1.1.87	15
1.1.1.94	12
1.1.1.95	149
1.1.1.100	1178
1.1.1.103	7
1.1.1.107	9
1.1.1.108	136
1.1.1.127	21
1.1.1.130	1
1.1.1.132	2
1.1.1.133	6
1.1.1.136	140
1.1.1.157	7
1.1.1.159	2
1.1.1.169	1
1.1.1.175	9
1.1.1.184	9
1.1.1.203	6
1.1.1.205	1445
1.1.1.262	117
1.1.1.268	7
1.1.1.271	501
1.1.1.274	1
1.1.1.283	6
1.1.1.290	8
1.1.1.298	27
1.1.1.308	735
1.1.1.310	9
1.1.1.311	8
1.1.1.313	9
1.1.1.325	1
1.1.1.333	1
1.1.1.335	30
1.1.1.336	83
1.1.1.338	6
1.1.1.343	13
1.1.1.373	1
1.1.2.7	11
1.1.2.8	62
1.1.3.15	25
1.1.5.6	1
1.1.98.3	19
1.1.99.28	6
1.2.1.n2	8
1.2.1.3	275
1.2.1.5	149
1.2.1.8	194
1.2.1.9	5
1.2.1.10	45
1.2.1.11	422
1.2.1.12	1146
1.2.1.16	12
1.2.1.19	17
1.2.1.20	66
1.2.1.26	33
1.2.1.41	252
1.2.1.59	399
1.2.1.69	1189
1.2.1.70	117
1.2.1.71	41
1.2.1.72	42
1.2.1.79	166
1.2.1.80	632
1.2.1.81	32
1.2.1.88	7
1.2.1.92	18
1.2.2.3	1
1.2.4.1	1799
1.2.4.4	92
1.2.5.1	6
1.2.7.3	7
1.2.99.2	169
1.3.1.1	6
1.3.1.n3	56
1.3.1.9	1008
1.3.1.14	1
1.3.1.28	1
1.3.1.31	5
1.3.1.34	176
1.3.1.44	6
1.3.1.56	1
1.3.1.84	50
1.3.1.86	14
1.3.1.91	289
1.3.1.98	56
1.3.3.3	1293
1.3.5.1	2095
1.3.5.2	134
1.3.5.4	87
1.3.5.5	1413
1.3.7.5	1
1.3.7.7	2316
1.3.8.2	54
1.3.8.10	10
1.3.8.11	24
1.3.98.1	2
1.3.99.4	2
1.3.99.22	14
1.3.99.27	6
1.3.99.28	150
1.4.1.1	539
1.4.1.2	239
1.4.1.3	48
1.4.1.4	330
1.4.1.23	10
1.4.3.5	4
1.4.3.16	261
1.4.7.1	4755
1.4.99.1	38
1.5.1.2	10
1.5.1.3	19
1.5.1.20	20
1.5.1.21	6
1.5.1.34	2
1.5.1.36	1
1.5.1.38	3
1.5.1.42	9
1.5.1.43	2
1.5.1.49	59
1.6.1.2	4049
1.6.3.4	9
1.6.5.2	73
1.6.99.1	61
1.7.1.13	47
1.7.2.1	1
1.7.2.4	12
1.7.99.4	10
1.8.1.2	77
1.8.1.4	451
1.8.1.7	87
1.8.1.8	15
1.8.1.9	1780
1.8.1.14	1
1.8.1.15	5
1.8.1.19	20
1.8.2.2	2
1.8.4.11	236
1.8.4.12	112
1.8.4.13	16
1.8.4.14	4
1.8.5.3	5
1.8.5.4	3
1.8.7.1	1
1.8.7.2	6
1.8.99.2	408
1.8.99.5	4
1.9.3.1	108
1.10.3.9	17197
1.10.3.10	264
1.10.3.14	51
1.11.1.1	1
1.11.1.5	21
1.11.1.6	123
1.11.1.15	88
1.11.1.21	3591
1.11.1.22	75
1.12.98.3	1
1.12.99.6	2
1.13.11.1	2
1.13.11.3	7
1.13.11.5	60
1.13.11.6	6
1.13.11.11	5
1.13.11.24	8
1.13.11.25	2
1.13.11.29	3
1.13.11.57	4
1.13.11.79	3
1.13.12.16	98
1.14.11.17	1
1.14.11.33	10
1.14.12.17	4
1.14.13.2	68
1.14.13.9	20
1.14.13.92	83
1.14.13.127	2
1.14.13.141	6
1.14.13.149	49
1.14.13.154	7
1.14.13.165	1
