5.4.4.3|6.3.1.2	1367
3.6.3.19|3.6.3.20	792
6.1.1.12|6.1.1.23	1345
1.2.1.12|1.2.1.59	1146
6.2.1.1|6.2.1.3	61
2.5.1.68|2.5.1.86	72
2.5.1.31|2.5.1.86	97
2.5.1.31|2.5.1.68	177
1.2.1.20|1.2.1.79	419
1.10.3.10|1.10.3.14	65
6.2.1.3|6.2.1.44	91
6.1.1.23|6.1.1.6	63
3.6.3.20|3.6.3.31	116
3.6.3.19|3.6.3.31	179
3.5.3.17|3.5.3.7	64
3.5.3.11|3.5.3.7	52
3.5.3.11|3.5.3.17	65
2.6.1.85|4.1.3.27	147
2.5.1.31|2.5.1.88	87
2.3.1.179|2.3.1.41	287
2.3.1.16|2.3.1.9	127
1.8.1.15|1.8.1.4	2
1.4.1.2|1.4.1.3	30
1.2.1.69|1.2.1.8	143
1.2.1.5|1.2.1.8	60
1.2.1.5|1.2.1.69	68
1.1.1.85|1.1.1.87	501
1.1.1.83|1.1.1.85	268
4.2.1.77|5.1.1.8	73
3.6.3.31|3.6.3.39	106
1.1.1.83|1.1.1.87	209
6.2.1.3|6.2.1.41	15
3.6.3.31|3.6.3.32	97
3.6.3.27|3.6.3.32	67
3.6.3.27|3.6.3.31	167
1.2.1.19|1.2.1.69	196
1.1.1.27|1.1.1.37	5
2.4.2.2|2.4.2.4	34
4.2.1.149|4.2.1.150	3
3.6.3.54|3.6.3.8	26
3.6.3.12|3.6.3.8	9
3.6.3.12|3.6.3.54	13
2.6.1.48|2.6.1.62	5
2.6.1.18|2.6.1.62	5
2.6.1.18|2.6.1.48	24
1.3.5.1|1.3.5.4	262
1.2.1.79|1.2.1.8	20
1.2.1.3|1.2.1.8	28
1.2.1.20|1.2.1.8	19
1.1.1.42|1.1.1.87	49
1.1.1.42|1.1.1.85	31
4.2.1.2|4.3.1.1	38
2.3.1.182|2.3.3.13	52
6.1.1.12|6.1.1.6	1
4.4.1.15|4.4.1.25	12
2.1.3.3|2.1.3.6	62
1.2.1.20|1.2.1.69	7
1.2.1.19|1.2.1.8	142
1.2.1.19|1.2.1.20	11
4.2.1.6|4.2.1.8	2
4.2.1.39|4.2.1.8	18
4.2.1.39|4.2.1.6	6
1.3.1.44|1.3.1.9	10
1.2.1.19|1.2.1.5	64
1.1.1.81|1.1.1.95	1
1.3.5.4|1.4.3.16	46
3.6.3.27|3.6.3.39	29
1.1.1.298|1.1.1.313	13
2.6.1.18|2.6.1.81	33
1.1.1.23|1.1.1.308	77
1.5.1.21|1.5.1.49	36
1.2.1.19|1.2.1.79	15
3.6.3.19|3.6.3.32	4
1.17.7.1|1.17.7.3	27
1.14.13.171|1.14.13.92	21
3.6.3.32|3.6.3.39	18
3.6.3.20|3.6.3.39	2
1.2.1.12|1.2.1.72	61
2.6.1.62|2.6.1.82	10
2.6.1.105|2.6.1.82	7
2.6.1.105|2.6.1.62	8
2.5.1.86|2.5.1.88	47
2.5.1.68|2.5.1.88	41
1.18.6.1|1.3.7.7	29
1.1.1.100|1.1.1.36	8
6.2.1.26|6.2.1.3	4
2.6.1.48|2.6.1.81	9
2.6.1.19|2.6.1.48	21
6.3.2.13|6.3.2.7	3
2.6.1.13|2.6.1.62	3
1.4.1.1|1.6.1.2	4
1.3.8.2|1.3.99.28	12
1.2.1.59|1.2.1.72	38
1.2.1.3|1.2.1.79	20
1.2.1.20|1.2.1.3	5
1.2.1.69|1.2.1.79	13
1.2.1.69|1.2.1.88	3
1.2.1.3|1.2.1.88	3
1.2.1.3|1.2.1.69	22
1.3.1.1|1.8.1.19	1
2.7.8.31|2.7.8.36	37
4.2.1.46|5.1.3.25	1
2.4.1.15|2.4.1.213	5
1.1.1.343|1.1.1.44	26
3.6.3.20|3.6.3.27	4
2.6.1.2|2.6.1.83	5
4.2.1.115|5.1.3.2	9
1.1.1.100|1.1.1.30	1
6.2.1.26|6.2.1.41	1
4.2.1.150|4.2.1.17	26
4.1.3.36|4.2.1.17	2
4.1.3.36|4.2.1.150	1
2.6.1.13|2.6.1.82	2
1.1.1.310|1.1.1.95	1
3.6.3.19|3.6.3.39	11
2.5.1.48|4.4.1.8	16
2.3.1.241|2.3.1.242	4
1.17.1.10|1.7.99.4	3
1.2.1.8|1.2.1.92	2
1.2.1.16|1.2.1.79	2
2.3.1.12|2.3.1.61	2
2.7.2.1|2.7.2.15	6
2.6.1.19|2.6.1.62	1
4.2.1.149|4.2.1.17	5
6.2.1.18|6.2.1.5	2
3.2.1.183|3.2.1.184	2
1.20.4.1|3.1.3.48	5
1.1.1.100|1.1.1.311	1
3.6.3.19|3.6.3.27	1
3.1.1.1|3.1.1.5	4
2.6.1.102|2.6.1.34	1
1.3.1.31|1.6.99.1	3
1.3.5.1|1.4.3.16	1
1.2.1.5|1.2.1.79	1
1.10.3.10|1.9.3.1	1
1.1.1.100|1.3.1.104	1
2.5.1.101|2.5.1.97	2
3.6.3.20|3.6.3.32	2
1.14.13.114|1.14.13.182	2
3.4.11.9|3.4.13.9	1
2.6.1.81|2.6.1.82	1
4.2.1.42|4.2.1.8	1
1.1.1.100|1.3.1.28	1
4.2.1.115|4.2.1.135	1
2.7.8.37|3.6.3.27	1
1.2.1.19|1.2.1.71	1
1.2.1.5|1.2.1.92	1
1.1.1.42|1.1.1.83	1
2.6.1.48|2.6.1.82	1
2.6.1.102|2.6.1.92	1
