 
 --- mi-faser 1.58 (10/25/19) ---
    - [ DIAMOND v0.9.21 ] -
    - [ Database:database build:122 Sequences:2865 ] -
 
[1602793995.117673]      *** Running mifaser with up to 28 parallel thread(s)
[1602798644.898607]      *** Post-processing...
[1602793995.1182501]     *** Input: Uncompressed file ERR599176_cut20M.fastq
[1602793995.1182752]         Converting ERR599176_cut20M.fastq from fastq to fasta format...
[1602794067.5187528]         Getting input file statistics...
[1602794067.518844]          Input file size: 3418MB
[1602794079.2373185]         Input file reads: 20000000
[1602794081.216051]          [Thread #1]    - [Thread #1] running on [1/28] CPUs
[1602794081.2161596]         [Thread #1]      Creating output directories...
[1602794081.218798]          [Thread #1]      Translating reads...
[1602794097.2656412]         [Thread #1]      Running DIAMOND...
[1602794102.8759067]         [Thread #1]      Converting DIAMOND...
[1602794102.9592762]         [Thread #1]      Parsing DIAMOND...
[1602794103.0965667]         [Thread #1]      Annotating...
[1602794103.6208453]         [Thread #1]      Analyzing...
[1602794104.1096344]         [Thread #1]      Create read mapping...
[1602794119.7212005]         [Thread #1]    - [Thread #1] finished
[1602794099.2589839]         [Thread #2]    - [Thread #2] running on [1/28] CPUs
[1602794099.2590957]         [Thread #2]      Creating output directories...
[1602794099.2615423]         [Thread #2]      Translating reads...
[1602794119.6187477]         [Thread #2]      Running DIAMOND...
[1602794125.2728732]         [Thread #2]      Converting DIAMOND...
[1602794125.414846]          [Thread #2]      Parsing DIAMOND...
[1602794125.6062257]         [Thread #2]      Annotating...
[1602794126.0622244]         [Thread #2]      Analyzing...
[1602794126.262665]          [Thread #2]      Create read mapping...
[1602794142.1543546]         [Thread #2]    - [Thread #2] finished
[1602794121.821344]          [Thread #3]    - [Thread #3] running on [1/28] CPUs
[1602794121.8214302]         [Thread #3]      Creating output directories...
[1602794121.823023]          [Thread #3]      Translating reads...
[1602794142.0883093]         [Thread #3]      Running DIAMOND...
[1602794147.7931428]         [Thread #3]      Converting DIAMOND...
[1602794147.9116788]         [Thread #3]      Parsing DIAMOND...
[1602794148.120467]          [Thread #3]      Annotating...
[1602794148.542606]          [Thread #3]      Analyzing...
[1602794148.8875484]         [Thread #3]      Create read mapping...
[1602794164.7735434]         [Thread #3]    - [Thread #3] finished
[1602794144.3113189]         [Thread #4]    - [Thread #4] running on [1/28] CPUs
[1602794144.3114178]         [Thread #4]      Creating output directories...
[1602794144.3130388]         [Thread #4]      Translating reads...
[1602794164.7273486]         [Thread #4]      Running DIAMOND...
[1602794170.524556]          [Thread #4]      Converting DIAMOND...
[1602794170.618183]          [Thread #4]      Parsing DIAMOND...
[1602794170.750424]          [Thread #4]      Annotating...
[1602794171.0006497]         [Thread #4]      Analyzing...
[1602794171.2507122]         [Thread #4]      Create read mapping...
[1602794187.3354466]         [Thread #4]    - [Thread #4] finished
[1602794166.9302208]         [Thread #5]    - [Thread #5] running on [1/28] CPUs
[1602794166.9303503]         [Thread #5]      Creating output directories...
[1602794166.9321213]         [Thread #5]      Translating reads...
[1602794187.3015254]         [Thread #5]      Running DIAMOND...
[1602794192.9888067]         [Thread #5]      Converting DIAMOND...
[1602794193.0975976]         [Thread #5]      Parsing DIAMOND...
[1602794193.264245]          [Thread #5]      Annotating...
[1602794193.5158265]         [Thread #5]      Analyzing...
[1602794193.8501265]         [Thread #5]      Create read mapping...
[1602794208.6298294]         [Thread #5]    - [Thread #5] finished
[1602794189.5415473]         [Thread #6]    - [Thread #6] running on [1/28] CPUs
[1602794189.5416284]         [Thread #6]      Creating output directories...
[1602794189.5431702]         [Thread #6]      Translating reads...
[1602794209.8647878]         [Thread #6]      Running DIAMOND...
[1602794215.5565722]         [Thread #6]      Converting DIAMOND...
[1602794215.6669953]         [Thread #6]      Parsing DIAMOND...
[1602794215.8301098]         [Thread #6]      Annotating...
[1602794216.0452764]         [Thread #6]      Analyzing...
[1602794216.3674302]         [Thread #6]      Create read mapping...
[1602794232.3872821]         [Thread #6]    - [Thread #6] finished
[1602794212.3098621]         [Thread #7]    - [Thread #7] running on [1/28] CPUs
[1602794212.309949]          [Thread #7]      Creating output directories...
[1602794212.3128567]         [Thread #7]      Translating reads...
[1602794232.2988064]         [Thread #7]      Running DIAMOND...
[1602794237.9452941]         [Thread #7]      Converting DIAMOND...
[1602794238.0737586]         [Thread #7]      Parsing DIAMOND...
[1602794238.2126153]         [Thread #7]      Annotating...
[1602794238.4162254]         [Thread #7]      Analyzing...
[1602794238.6892245]         [Thread #7]      Create read mapping...
[1602794255.2307892]         [Thread #7]    - [Thread #7] finished
[1602794234.9473383]         [Thread #8]    - [Thread #8] running on [1/28] CPUs
[1602794234.9474206]         [Thread #8]      Creating output directories...
[1602794234.9489965]         [Thread #8]      Translating reads...
[1602794255.206829]          [Thread #8]      Running DIAMOND...
[1602794260.834322]          [Thread #8]      Converting DIAMOND...
[1602794260.9475946]         [Thread #8]      Parsing DIAMOND...
[1602794261.109139]          [Thread #8]      Annotating...
[1602794261.3106036]         [Thread #8]      Analyzing...
[1602794261.655502]          [Thread #8]      Create read mapping...
[1602794277.5855138]         [Thread #8]    - [Thread #8] finished
[1602794257.457925]          [Thread #9]    - [Thread #9] running on [1/28] CPUs
[1602794257.4580066]         [Thread #9]      Creating output directories...
[1602794257.459602]          [Thread #9]      Translating reads...
[1602794277.4880257]         [Thread #9]      Running DIAMOND...
[1602794283.3230212]         [Thread #9]      Converting DIAMOND...
[1602794283.4312856]         [Thread #9]      Parsing DIAMOND...
[1602794283.5883684]         [Thread #9]      Annotating...
[1602794284.0606408]         [Thread #9]      Analyzing...
[1602794284.342601]          [Thread #9]      Create read mapping...
[1602794300.8264432]         [Thread #9]    - [Thread #9] finished
[1602794279.833682]          [Thread #10]    - [Thread #10] running on [1/28] CPUs
[1602794279.8337662]         [Thread #10]      Creating output directories...
[1602794279.8353722]         [Thread #10]      Translating reads...
[1602794300.7856455]         [Thread #10]      Running DIAMOND...
[1602794306.4055083]         [Thread #10]      Converting DIAMOND...
[1602794306.5250165]         [Thread #10]      Parsing DIAMOND...
[1602794306.6701922]         [Thread #10]      Annotating...
[1602794307.1176786]         [Thread #10]      Analyzing...
[1602794307.4357674]         [Thread #10]      Create read mapping...
[1602794324.3369029]         [Thread #10]    - [Thread #10] finished
[1602794302.9848144]         [Thread #11]    - [Thread #11] running on [1/28] CPUs
[1602794302.984899]          [Thread #11]      Creating output directories...
[1602794302.9864342]         [Thread #11]      Translating reads...
[1602794324.2718804]         [Thread #11]      Running DIAMOND...
[1602794329.9123127]         [Thread #11]      Converting DIAMOND...
[1602794330.0252244]         [Thread #11]      Parsing DIAMOND...
[1602794330.3436913]         [Thread #11]      Annotating...
[1602794330.6654744]         [Thread #11]      Analyzing...
[1602794331.0227773]         [Thread #11]      Create read mapping...
[1602794346.9839616]         [Thread #11]    - [Thread #11] finished
[1602794326.5813239]         [Thread #12]    - [Thread #12] running on [1/28] CPUs
[1602794326.5814059]         [Thread #12]      Creating output directories...
[1602794326.5829742]         [Thread #12]      Translating reads...
[1602794346.8866694]         [Thread #12]      Running DIAMOND...
[1602794352.5508413]         [Thread #12]      Converting DIAMOND...
[1602794352.6728745]         [Thread #12]      Parsing DIAMOND...
[1602794352.8640969]         [Thread #12]      Annotating...
[1602794353.1201231]         [Thread #12]      Analyzing...
[1602794353.4665446]         [Thread #12]      Create read mapping...
[1602794369.081464]          [Thread #12]    - [Thread #12] finished
[1602794349.225982]          [Thread #13]    - [Thread #13] running on [1/28] CPUs
[1602794349.226066]          [Thread #13]      Creating output directories...
[1602794349.228097]          [Thread #13]      Translating reads...
[1602794370.2666545]         [Thread #13]      Running DIAMOND...
[1602794375.9423947]         [Thread #13]      Converting DIAMOND...
[1602794376.044497]          [Thread #13]      Parsing DIAMOND...
[1602794376.1944897]         [Thread #13]      Annotating...
[1602794376.4851358]         [Thread #13]      Analyzing...
[1602794376.8233516]         [Thread #13]      Create read mapping...
[1602794393.9971607]         [Thread #13]    - [Thread #13] finished
[1602794372.389103]          [Thread #14]    - [Thread #14] running on [1/28] CPUs
[1602794372.3891878]         [Thread #14]      Creating output directories...
[1602794372.391063]          [Thread #14]      Translating reads...
[1602794393.9893553]         [Thread #14]      Running DIAMOND...
[1602794399.6571405]         [Thread #14]      Converting DIAMOND...
[1602794399.7741532]         [Thread #14]      Parsing DIAMOND...
[1602794399.9515283]         [Thread #14]      Annotating...
