5.4.4.3|6.3.1.2	2071
1.2.1.12|1.2.1.59	1529
3.6.3.19|3.6.3.20	1342
6.1.1.12|6.1.1.23	2228
2.3.1.179|2.3.1.41	550
1.2.1.19|1.2.1.69	487
4.2.1.2|4.3.1.1	132
2.6.1.85|4.1.3.27	240
1.3.5.1|1.3.5.4	432
1.2.1.20|1.2.1.79	710
1.1.1.83|1.1.1.85	285
3.6.3.20|3.6.3.31	216
3.6.3.19|3.6.3.31	260
2.5.1.31|2.5.1.88	170
1.5.1.21|1.5.1.49	75
1.2.1.69|1.2.1.8	344
1.2.1.19|1.2.1.8	335
1.1.1.85|1.1.1.87	706
1.1.1.42|1.1.1.87	61
6.1.1.23|6.1.1.6	33
3.6.3.31|3.6.3.32	120
3.6.3.27|3.6.3.31	297
2.5.1.68|2.5.1.88	103
2.5.1.31|2.5.1.68	231
2.1.3.3|2.1.3.6	54
1.4.1.1|1.6.1.2	24
1.2.1.69|1.2.1.79	45
1.2.1.5|1.2.1.8	141
1.2.1.3|1.2.1.8	98
1.2.1.19|1.2.1.79	56
1.17.1.10|1.7.99.4	10
1.1.1.83|1.1.1.87	230
1.1.1.42|1.1.1.85	39
4.2.1.77|5.1.1.8	212
3.5.3.17|3.5.3.7	144
1.10.3.10|1.10.3.14	61
6.2.1.3|6.2.1.44	171
6.2.1.1|6.2.1.3	26
4.2.1.115|5.1.3.2	19
3.6.3.31|3.6.3.39	155
3.6.3.27|3.6.3.32	60
3.5.3.11|3.5.3.7	115
3.5.3.11|3.5.3.17	116
2.4.2.2|2.4.2.4	50
2.3.1.182|2.3.3.13	62
1.3.5.4|1.4.3.16	45
1.17.7.1|1.17.7.3	32
1.1.1.343|1.1.1.44	50
2.5.1.68|2.5.1.86	117
2.5.1.31|2.5.1.86	164
2.5.1.86|2.5.1.88	84
1.2.1.5|1.2.1.69	145
1.2.1.19|1.2.1.5	148
1.2.1.12|1.2.1.72	82
1.2.1.59|1.2.1.72	52
1.2.1.71|1.2.1.8	2
1.2.1.19|1.2.1.71	2
1.1.1.23|1.1.1.308	141
3.6.3.54|3.6.3.8	49
2.7.8.31|2.7.8.36	45
2.6.1.2|2.6.1.83	14
2.6.1.18|2.6.1.62	21
2.6.1.18|2.6.1.48	58
2.3.1.16|2.3.1.9	161
1.2.1.79|1.2.1.8	41
1.2.1.20|1.2.1.8	33
4.2.1.150|4.2.1.17	35
4.2.1.149|4.2.1.17	10
4.2.1.149|4.2.1.150	19
3.6.3.20|3.6.3.27	11
2.6.1.62|2.6.1.81	3
2.6.1.18|2.6.1.81	34
2.6.1.102|2.6.1.98	4
1.4.1.2|1.4.1.3	50
1.2.1.3|1.2.1.79	31
1.18.6.1|1.3.7.7	25
1.2.1.3|1.2.1.69	25
6.2.1.3|6.2.1.41	33
4.4.1.15|4.4.1.25	15
2.3.1.12|2.3.1.61	5
1.2.1.69|1.2.1.88	16
