468238	13992
1.1.1.1	24
1.1.1.2	23
1.1.1.6	1
1.1.1.18	133
1.1.1.22	487
1.1.1.23	970
1.1.1.25	45
1.1.1.27	1
1.1.1.30	19
1.1.1.36	28
1.1.1.37	2614
1.1.1.42	2315
1.1.1.44	250
1.1.1.49	293
1.1.1.53	5
1.1.1.60	14
1.1.1.81	124
1.1.1.83	482
1.1.1.85	1624
1.1.1.86	668
1.1.1.87	41
1.1.1.94	22
1.1.1.95	130
1.1.1.100	1496
1.1.1.103	4
1.1.1.107	10
1.1.1.108	275
1.1.1.127	22
1.1.1.132	18
1.1.1.133	6
1.1.1.136	157
1.1.1.157	9
1.1.1.159	5
1.1.1.175	18
1.1.1.184	7
1.1.1.203	20
1.1.1.205	2739
1.1.1.262	209
1.1.1.268	18
1.1.1.271	592
1.1.1.274	14
1.1.1.283	3
1.1.1.290	10
1.1.1.298	32
1.1.1.308	1395
1.1.1.310	6
1.1.1.311	6
1.1.1.313	2
1.1.1.325	1
1.1.1.335	57
1.1.1.336	131
1.1.1.338	58
1.1.1.340	4
1.1.1.343	17
1.1.1.371	2
1.1.1.373	5
1.1.2.7	15
1.1.2.8	61
1.1.3.15	55
1.1.5.6	3
1.1.98.2	2
1.1.98.3	9
1.1.99.28	5
1.2.1.n2	8
1.2.1.3	612
1.2.1.5	299
1.2.1.8	382
1.2.1.9	15
1.2.1.10	87
1.2.1.11	632
1.2.1.12	1570
1.2.1.16	8
1.2.1.19	188
1.2.1.20	92
1.2.1.26	37
1.2.1.41	430
1.2.1.59	415
1.2.1.69	2201
1.2.1.70	94
1.2.1.71	44
1.2.1.72	81
1.2.1.79	218
1.2.1.80	465
1.2.1.81	118
1.2.1.88	4
1.2.1.92	2
1.2.4.1	2951
1.2.4.4	185
1.2.5.1	3
1.2.7.3	22
1.2.99.2	378
1.3.1.1	2
1.3.1.n3	109
1.3.1.9	1775
1.3.1.14	1
1.3.1.28	3
1.3.1.31	10
1.3.1.34	150
1.3.1.44	9
1.3.1.56	11
1.3.1.84	71
1.3.1.86	10
1.3.1.91	628
1.3.1.98	115
