5.4.4.3|6.3.1.2	1079
1.2.1.12|1.2.1.59	771
3.6.3.19|3.6.3.20	664
6.1.1.12|6.1.1.23	1169
1.2.1.19|1.2.1.69	241
1.2.1.69|1.2.1.8	160
1.2.1.19|1.2.1.8	157
3.6.3.31|3.6.3.32	73
3.5.3.17|3.5.3.7	59
1.3.5.1|1.3.5.4	277
1.2.1.3|1.2.1.8	73
1.2.1.20|1.2.1.79	345
6.2.1.3|6.2.1.41	21
4.2.1.77|5.1.1.8	100
4.2.1.39|4.2.1.8	11
4.2.1.2|4.3.1.1	56
3.6.3.31|3.6.3.39	79
3.6.3.27|3.6.3.32	39
3.6.3.27|3.6.3.31	164
3.6.3.19|3.6.3.39	7
3.6.3.19|3.6.3.31	123
3.5.3.11|3.5.3.7	53
3.5.3.11|3.5.3.17	59
2.6.1.85|4.1.3.27	138
2.4.2.2|2.4.2.4	24
2.3.1.182|2.3.3.13	46
2.1.3.3|2.1.3.6	46
1.5.1.21|1.5.1.49	55
1.2.1.5|1.2.1.8	70
1.2.1.5|1.2.1.69	70
1.2.1.19|1.2.1.5	80
1.2.1.12|1.2.1.72	31
1.1.1.85|1.1.1.87	428
1.1.1.42|1.1.1.87	26
1.1.1.42|1.1.1.85	24
1.1.1.343|1.1.1.44	43
2.3.1.179|2.3.1.41	309
1.1.1.83|1.1.1.87	143
1.1.1.83|1.1.1.85	183
6.2.1.3|6.2.1.44	82
3.6.3.54|3.6.3.8	22
3.6.3.27|3.6.3.39	28
2.6.1.62|2.6.1.82	6
2.6.1.48|2.6.1.81	3
2.6.1.2|2.6.1.83	11
2.6.1.18|2.6.1.81	10
2.6.1.18|2.6.1.48	22
2.6.1.105|2.6.1.82	5
2.6.1.105|2.6.1.62	4
2.3.1.16|2.3.1.9	81
1.17.7.1|1.17.7.3	14
3.6.3.20|3.6.3.31	89
6.1.1.23|6.1.1.6	21
4.2.1.150|4.2.1.17	9
4.2.1.115|5.1.3.2	4
3.6.3.12|3.6.3.8	2
3.6.3.12|3.6.3.54	3
2.5.1.68|2.5.1.86	46
2.5.1.48|4.4.1.8	25
1.8.1.15|1.8.1.4	7
1.3.8.2|1.3.99.28	15
2.5.1.31|2.5.1.86	69
2.5.1.31|2.5.1.68	82
1.1.1.23|1.1.1.308	48
3.6.3.32|3.6.3.39	9
2.5.1.86|2.5.1.88	34
2.5.1.68|2.5.1.88	36
2.5.1.31|2.5.1.88	59
1.4.1.1|1.6.1.2	14
2.6.1.19|2.6.1.48	5
3.2.1.183|3.2.1.184	4
2.6.1.48|2.6.1.62	4
2.6.1.19|2.6.1.62	1
1.2.1.5|1.2.1.79	21
1.10.3.10|1.10.3.14	6
3.6.1.55|3.6.1.65	1
1.4.1.2|1.4.1.3	12
1.3.5.4|1.4.3.16	16
1.2.1.79|1.2.1.8	28
1.2.1.20|1.2.1.8	13
6.2.1.1|6.2.1.3	10
2.7.8.31|2.7.8.36	14
4.2.1.46|5.1.3.25	3
1.2.1.69|1.2.1.88	9
1.2.1.69|1.2.1.79	22
1.2.1.19|1.2.1.79	32
6.2.1.18|6.2.1.5	2
4.2.1.149|4.2.1.17	3
4.2.1.149|4.2.1.150	7
1.2.1.8|1.2.1.88	1
1.2.1.3|1.2.1.88	5
1.18.6.1|1.3.7.7	14
1.17.1.10|1.7.99.4	9
2.6.1.81|2.6.1.82	2
2.6.1.18|2.6.1.62	9
2.5.1.101|2.5.1.97	1
1.2.1.59|1.2.1.72	24
1.1.1.107|1.1.1.36	3
6.2.1.26|6.2.1.44	1
6.2.1.26|6.2.1.3	8
3.6.3.20|3.6.3.39	5
3.6.3.20|3.6.3.32	3
3.6.3.19|3.6.3.32	10
1.2.1.20|1.2.1.69	2
1.2.1.19|1.2.1.20	9
4.2.1.42|4.2.1.7	5
6.3.2.13|6.3.2.7	4
6.1.1.12|6.1.1.6	1
1.1.1.42|1.1.1.83	1
1.1.1.100|1.1.1.36	10
2.7.8.37|3.6.3.39	1
1.2.1.3|1.2.1.69	6
1.1.1.298|1.1.1.313	6
2.6.1.102|2.6.1.98	1
4.4.1.15|4.4.1.25	6
3.6.3.20|3.6.3.27	4
1.2.1.3|1.2.1.79	23
6.2.1.26|6.2.1.41	4
2.4.1.319|2.4.1.320	3
1.14.13.171|1.14.13.92	11
2.4.1.15|2.4.1.213	2
2.6.1.48|2.6.1.82	2
2.6.1.13|2.6.1.62	1
4.2.1.42|4.2.1.8	1
4.2.1.39|4.2.1.42	1
2.6.1.87|2.6.1.98	1
3.6.3.19|3.6.3.27	1
2.3.1.12|2.3.1.61	1
4.2.1.8|5.5.1.25	1
1.3.1.44|1.3.1.9	10
1.8.4.13|1.8.5.3	3
1.1.1.100|1.1.1.107	3
1.1.1.27|1.1.1.37	2
2.7.2.1|2.7.2.15	1
2.8.3.16|2.8.3.19	2
1.14.14.1|1.8.1.2	2
1.2.1.20|1.2.1.5	1
2.6.1.13|2.6.1.82	1
2.6.1.102|2.6.1.34	2
2.2.1.6|4.1.1.47	1
5.4.3.2|5.4.3.9	1
3.4.11.9|3.4.13.9	1
2.5.1.54|2.5.1.55	1
1.2.1.20|1.2.1.3	1
2.5.1.30|2.5.1.90	1
1.1.1.100|1.3.1.104	1
1.3.8.10|1.3.8.11	1
4.2.1.39|4.2.1.6	1
