epoch,train_loss,valid_loss,accuracy,time
epoch,train_loss,valid_loss,accuracy,time
0,33.990749,#na#,09:15
epoch,train_loss,valid_loss,accuracy,time
0,6.135836,6.074055,0.022519,1:45:02
epoch,train_loss,valid_loss,accuracy,time
0,1.878512,2.744016,0.493367,3:45:06
epoch,train_loss,valid_loss,accuracy,time
0,1.276153,2.063769,0.614628,3:35:05
epoch,train_loss,valid_loss,accuracy,time
0,0.961131,1.708083,0.679479,3:33:03
epoch,train_loss,valid_loss,accuracy,time
0,0.836951,1.520855,0.713779,3:41:11
epoch,train_loss,valid_loss,accuracy,time
0,0.677464,1.344822,0.745382,3:45:36
epoch,train_loss,valid_loss,accuracy,time
0,0.629869,1.242513,0.763642,3:46:47
epoch,train_loss,valid_loss,accuracy,time
0,0.569978,1.171860,0.777467,3:52:32
epoch,train_loss,valid_loss,accuracy,time
0,0.518809,1.100695,0.790262,3:48:32
epoch,train_loss,valid_loss,accuracy,time
0,0.492492,1.063198,0.797045,3:50:44
epoch,train_loss,valid_loss,accuracy,time
0,0.493545,1.007167,0.807596,3:32:21
epoch,train_loss,valid_loss,accuracy,time
0,0.466812,0.965829,0.814692,3:51:02
epoch,train_loss,valid_loss,accuracy,time
0,0.538588,1.009702,0.807200,1:24:33
